elapsed_s,stamp_s,status,icp_attempted,icp_accepted,current_point_count,match_count,inlier_ratio,rmse_m,iterations,converged,icp_processing_time_ms,correction_translation_m,correction_rotation_rad,pose_step_translation_m,pose_step_rotation_rad,accepted_pose_jump_translation_m,accepted_pose_jump_rotation_rad
0.0,1788477631.3436244,stationary,False,False,459,,,,,,,,,0.0,0.000209737886609,,
0.49773693084716797,1788477631.8413613,stationary,False,False,473,,,,,,,,,0.0,4.87890977618e-19,,
1.000575065612793,1788477632.3441994,stationary,False,False,472,,,,,,,,,0.0,4.87890977618e-19,,
1.4031343460083008,1788477632.7467587,stationary,False,False,459,,,,,,,,,0.0,3.7947076037e-19,,
1.901846170425415,1788477633.2454705,stationary,False,False,457,,,,,,,,,0.0,4.87890977618e-19,,
2.2992866039276123,1788477633.642911,stationary,False,False,458,,,,,,,,,0.0,3.7947076037e-19,,
2.7960097789764404,1788477634.1396341,stationary,False,False,461,,,,,,,,,0.0,4.87890977618e-19,,
3.2002713680267334,1788477634.5438957,stationary,False,False,481,,,,,,,,,0.0,3.7947076037e-19,,
3.797508955001831,1788477635.1411333,stationary,False,False,463,,,,,,,,,0.0,5.96311194867e-19,,
4.29473352432251,1788477635.6383579,stationary,False,False,470,,,,,,,,,0.0,4.87890977618e-19,,
4.793952465057373,1788477636.1375768,stationary,False,False,469,,,,,,,,,0.0,4.87890977618e-19,,
5.295691728591919,1788477636.639316,stationary,False,False,462,,,,,,,,,0.00320191951714,0.00355609849226,,
5.701287269592285,1788477637.0449116,icp_accepted,True,True,487,439,0.901437371663,0.0687709278384,21,True,74.809822,0.025963836831,0.0575456857609,0.0566725305575,0.134205443902,0.025963836831,0.0575456857609
6.303879022598267,1788477637.6475034,icp_accepted,True,True,466,396,0.849785407725,0.0561577751282,10,True,41.196449,0.00851906611803,0.0183462460409,0.113315112183,0.322440296385,0.00851906611803,0.0183462460409
6.792452812194824,1788477638.1360772,icp_accepted,True,True,465,433,0.931182795699,0.0658071479996,28,True,91.878571,0.0463629705748,0.0876462895618,0.0964909280936,0.387915879842,0.0463629705748,0.0876462895618
7.197350740432739,1788477638.540975,icp_accepted,True,True,473,457,0.966173361522,0.0469721556364,11,True,33.910945,0.0245785480262,0.00803387029855,0.125132585417,0.179529918661,0.0245785480262,0.00803387029855
