elapsed_s,stamp_s,x_in_path_frame_m,y_in_path_frame_m,signed_cte_m,tracking_error_m
1.949898481,1787875433.545324326,0.549763973,0.177296466,-0.045040911,0.045040911
2.000437498,1787875433.595863342,0.521761359,0.189761053,-0.022397413,0.022397413
2.053598881,1787875433.649024725,0.533097307,0.194845267,-0.022283135,0.022283135
2.099967241,1787875433.695393085,0.540475148,0.194397929,-0.025650144,0.025650144
2.152164459,1787875433.747590303,0.549875126,0.199357152,-0.024874404,0.024874404
2.200420856,1787875433.795846701,0.558504896,0.204213155,-0.023884515,0.023884515
2.249971867,1787875433.845397711,0.566955318,0.209255949,-0.022651611,0.022651611
2.301345110,1787875433.896770954,0.576559414,0.215265111,-0.020995776,0.020995776
2.350098372,1787875433.945524216,0.585317378,0.220954012,-0.019294204,0.019294204
2.400404453,1787875433.995830297,0.594691592,0.227227795,-0.017303794,0.017303794
2.450558901,1787875434.045984745,0.605280727,0.234449906,-0.014931528,0.014931528
2.500049114,1787875434.095474958,0.615606143,0.241556371,-0.012559510,0.012559510
2.550679207,1787875434.146105051,0.626256127,0.248907218,-0.010093691,0.010093691
2.600482225,1787875434.195908070,0.637975635,0.256982256,-0.007393085,0.007393085
2.650711060,1787875434.246136904,0.649152109,0.264631209,-0.004865183,0.004865183
2.700039148,1787875434.295464993,0.650337357,0.272729753,0.002079288,0.002079288
2.751242638,1787875434.346668482,0.664843921,0.282525405,0.005239142,0.005239142
2.801454067,1787875434.396879911,0.677489951,0.290809433,0.007759849,0.007759849
2.852443933,1787875434.447869778,0.688561562,0.297789310,0.009716804,0.009716804
2.900051594,1787875434.495477438,0.704602767,0.307442837,0.012131337,0.012131337
2.949985266,1787875434.545411110,0.716617524,0.314284549,0.013583681,0.013583681
3.001120329,1787875434.596546173,0.730766520,0.321840906,0.014835308,0.014835308
3.050470352,1787875434.645896196,0.743894719,0.328398684,0.015581235,0.015581235
3.101308823,1787875434.696734667,0.757197408,0.334623932,0.015952573,0.015952573
3.151664734,1787875434.747090578,0.775973752,0.342865713,0.015977430,0.015977430
3.202512741,1787875434.797938585,0.788302720,0.347976909,0.015718407,0.015718407
3.250493288,1787875434.845919132,0.802828788,0.353725283,0.015162500,0.015162500
3.301565647,1787875434.896991491,0.818613536,0.359732242,0.014338995,0.014338995
3.350452423,1787875434.945878267,0.868962669,0.352167523,-0.012772358,0.012772358
3.401456594,1787875434.996882439,0.880601799,0.355578558,-0.014312496,0.014312496
3.450084686,1787875435.045510530,0.893524472,0.359244362,-0.016133694,0.016133694
3.499975443,1787875435.095401287,0.905659924,0.362619640,-0.017905526,0.017905526
3.550831318,1787875435.146257162,0.919110627,0.366361557,-0.019868637,0.019868637
3.601676702,1787875435.197102547,0.930540041,0.369612064,-0.021471785,0.021471785
3.652316809,1787875435.247742653,0.941365535,0.372824942,-0.022867345,0.022867345
3.702663183,1787875435.298089027,0.954520978,0.376957575,-0.024354153,0.024354153
3.751283169,1787875435.346709013,0.967197124,0.381212030,-0.025537241,0.025537241
3.800293446,1787875435.395719290,0.978248147,0.385196354,-0.026316430,0.026316430
3.851435423,1787875435.446861267,0.988785302,0.389290278,-0.026789242,0.026789242
3.900813580,1787875435.496239424,0.997394851,0.396215925,-0.023895129,0.023895129
3.951010466,1787875435.546436310,1.007382323,0.400547370,-0.023930012,0.023930012
4.002488375,1787875435.597914219,0.961612694,0.382667070,-0.021965850,0.021965850
4.049933672,1787875435.645359516,0.962700033,0.386251947,-0.019117365,0.019117365
4.101630926,1787875435.697056770,0.949576374,0.383307012,0.026746457,0.026746457
4.150013685,1787875435.745439529,0.950876156,0.384151280,0.025801373,0.025801373
4.201514244,1787875435.796940088,0.950947602,0.384199340,0.025751713,0.025751713
4.251751423,1787875435.847177267,0.950774947,0.384081360,0.025871401,0.025871401
4.302441120,1787875435.897866964,0.949029237,0.382885994,0.027141766,0.027141766
4.349966288,1787875435.945392132,0.949242679,0.383031496,0.026980557,0.026980557
4.399991989,1787875435.995417833,0.951473905,0.384541028,0.025387263,0.025387263
4.450490236,1787875436.045916080,0.953098274,0.385630400,0.024345325,0.024345325
4.501146317,1787875436.096572161,0.955187275,0.387020745,0.023174235,0.023174235
4.550655842,1787875436.146081686,0.957402578,0.388487724,0.022171819,0.022171819
4.600983381,1787875436.196409225,0.958644730,0.389307730,0.021730323,0.021730323
4.650248766,1787875436.245674610,0.959918706,0.390146510,0.021374340,0.021374340
4.700609684,1787875436.296035528,0.961770423,0.391360446,0.021040085,0.021040085
4.754804134,1787875436.350229979,0.971833016,0.392871670,0.017471137,0.017471137
4.799988747,1787875436.395414591,1.001274180,0.420383489,0.029447432,0.029447432
4.851667166,1787875436.447093010,1.007465603,0.424002248,0.030014596,0.030014596
4.900898218,1787875436.496324062,1.014514814,0.428004795,0.030554458,0.030554458
4.949993849,1787875436.545419693,1.023333612,0.432798594,0.031037558,0.031037558
5.001725435,1787875436.597151279,1.032980723,0.437735739,0.031289639,0.031289639
5.050722122,1787875436.646147966,1.043112628,0.442552065,0.031222153,0.031222153
5.102220297,1787875436.697646141,1.054102812,0.447353777,0.030768371,0.030768371
5.151654243,1787875436.747080088,1.064335469,0.451415437,0.029977467,0.029977467
5.201448679,1787875436.796874523,1.093556207,0.443397012,0.010052773,0.010052773
5.252222061,1787875436.847647905,1.105508977,0.446647959,0.007783963,0.007783963
5.300695658,1787875436.896121502,1.126109486,0.457156904,0.008291759,0.008291759
5.350234985,1787875436.945660830,1.136205296,0.459238315,0.005777033,0.005777033
5.400037527,1787875436.995463371,1.148635401,0.461561272,0.002464998,0.002464998
5.449923754,1787875437.045349598,1.159424637,0.463417690,-0.000553812,0.000553812
5.501464128,1787875437.096889973,1.171347083,0.465359000,-0.003988833,0.003988833
5.550759315,1787875437.146185160,1.184246649,0.467422262,-0.007738834,0.007738834
5.600078106,1787875437.195503950,1.195865648,0.469313668,-0.011086874,0.011086874
5.649940014,1787875437.245365858,1.209392814,0.471651975,-0.014862031,0.014862031
5.700178385,1787875437.295604229,1.221579235,0.474005395,-0.018040689,0.018040689
5.750697851,1787875437.346123695,1.234132891,0.476826414,-0.020957907,0.020957907
5.801945686,1787875437.397371531,1.244189908,0.484225893,-0.018666573,0.018666573
5.852826357,1787875437.448252201,1.258811878,0.488695993,-0.020997904,0.020997904
5.905009270,1787875437.500435114,1.209729364,0.486451118,-0.001680953,0.001680953
5.952478647,1787875437.547904491,1.221700509,0.492758154,-0.001205586,0.001205586
6.001580715,1787875437.597006559,1.225735176,0.493859459,-0.001967871,0.001967871
6.050883770,1787875437.646309614,1.238216109,0.501991367,-0.000070742,0.000070742
6.103576660,1787875437.699002504,1.248439622,0.509179695,0.001958055,0.001958055
6.150499821,1787875437.745925665,1.260358438,0.511278379,-0.001333666,0.001333666
6.202952862,1787875437.798378706,1.270020357,0.518990434,0.001410928,0.001410928
6.249915123,1787875437.845340967,1.279706762,0.527119223,0.004520167,0.004520167
6.301026106,1787875437.896451950,1.289564240,0.535729064,0.007988245,0.007988245
6.350022554,1787875437.945448399,1.298884436,0.544110590,0.011484295,0.011484295
6.400624752,1787875437.996050596,1.307943774,0.552395234,0.015006506,0.015006506
6.450973511,1787875438.046399355,1.317169770,0.560862160,0.018620416,0.018620416
6.499917746,1787875438.095343590,1.325946754,0.568835729,0.021985241,0.021985241
6.550026894,1787875438.145452738,1.336999330,0.578619861,0.025991260,0.025991260
6.601752758,1787875438.197178602,1.347939314,0.587857186,0.029553801,0.029553801
6.650013685,1787875438.245439529,1.358539980,0.596226639,0.032482296,0.032482296
6.702479601,1787875438.297905445,1.361435981,0.596686327,0.031637235,0.031637235
6.750037909,1787875438.345463753,1.374126949,0.604946533,0.033558590,0.033558590
6.800015926,1787875438.395441771,1.386690536,0.612362095,0.034774679,0.034774679
6.850420475,1787875438.445846319,1.400409397,0.619653211,0.035376443,0.035376443
6.901493311,1787875438.496919155,1.412373565,0.625313918,0.035272792,0.035272792
6.950975180,1787875438.546401024,1.427005091,0.631423402,0.034413655,0.034413655
7.000057697,1787875438.595483541,1.438930277,0.635811212,0.033180641,0.033180641
7.049938440,1787875438.645364285,1.450706663,0.639652315,0.031519980,0.031519980
7.102270126,1787875438.697695971,1.463046064,0.643254427,0.029399324,0.029399324
7.149947405,1787875438.745373249,1.480280430,0.647800918,0.026001050,0.026001050
7.200752974,1787875438.796178818,1.489533949,0.650041348,0.023995714,0.023995714
7.249930859,1787875438.845356703,1.504059783,0.653343126,0.020654043,0.020654043
7.300346136,1787875438.895771980,1.578779735,0.664843449,-0.001473752,0.001473752
7.351604700,1787875438.947030544,1.593199687,0.666798926,-0.005981804,0.005981804
7.400441408,1787875438.995867252,1.605763978,0.668612500,-0.009810901,0.009810901
7.450867891,1787875439.046293736,1.620798796,0.671033458,-0.014167077,0.014167077
7.500428915,1787875439.095854759,1.631783881,0.673053071,-0.017124066,0.017124066
7.551265717,1787875439.146691561,1.644470657,0.675725182,-0.020233256,0.020233256
7.601534128,1787875439.196959972,1.655806649,0.678460070,-0.022698660,0.022698660
7.650458097,1787875439.245883942,1.668434108,0.681948430,-0.025046988,0.025046988
7.700426817,1787875439.295852661,1.680575244,0.685780081,-0.026874736,0.026874736
7.750025511,1787875439.345451355,1.694943171,0.690937091,-0.028477025,0.028477025
7.800890446,1787875439.396316290,1.706601990,0.695639692,-0.029310750,0.029310750
7.851225376,1787875439.446651220,1.717499707,0.700528715,-0.029645705,0.029645705
7.901449919,1787875439.496875763,1.708685963,0.682957190,-0.041638004,0.041638004
7.949980021,1787875439.545405865,1.719778588,0.688846762,-0.041156648,0.041156648
8.000172138,1787875439.595597982,1.728840979,0.693987321,-0.040467176,0.040467176
8.049974203,1787875439.645400047,1.738211490,0.699624541,-0.039464389,0.039464389
8.099940062,1787875439.695365906,1.748281955,0.706001170,-0.038100031,0.038100031
8.150490284,1787875439.745916128,1.757225231,0.711923393,-0.036654843,0.036654843
8.202191591,1787875439.797617435,1.766983624,0.718638705,-0.034849811,0.034849811
8.249939442,1787875439.845365286,1.775333393,0.724556717,-0.033150389,0.033150389
8.299982309,1787875439.895408154,1.782894494,0.730033713,-0.031505254,0.031505254
8.349965811,1787875439.945391655,1.793172937,0.737608893,-0.029151956,0.029151956
8.401846409,1787875439.997272253,1.801896242,0.744121571,-0.027079402,0.027079402
8.451515913,1787875440.046941757,1.810634509,0.750696325,-0.024957450,0.024957450
8.501468897,1787875440.096894741,1.819559813,0.757431668,-0.022772193,0.022772193
8.550319433,1787875440.145745277,1.828849473,0.764439760,-0.020499715,0.020499715
8.600416183,1787875440.195842028,1.837827746,0.771186556,-0.018327174,0.018327174
8.651499271,1787875440.246925116,1.847190137,0.778159145,-0.016118288,0.016118288
8.700643778,1787875440.296069622,1.856784694,0.785210887,-0.013939055,0.013939055
8.751139879,1787875440.346565723,1.804781881,0.813008820,0.033702594,0.033702594
8.803343058,1787875440.398768902,1.815315644,0.821638099,0.036894162,0.036894162
8.850802183,1787875440.446228027,1.842498288,0.814859271,0.018971848,0.018971848
8.900470495,1787875440.495896339,1.846813821,0.822567799,0.024037601,0.024037601
8.949953079,1787875440.545378923,1.850878057,0.825341216,0.054115675,0.054115675
9.001685858,1787875440.597111702,1.853140627,0.826848194,0.053824905,0.053824905
9.050026417,1787875440.645452261,1.852328533,0.826314490,0.053934793,0.053934793
9.099970341,1787875440.695396185,1.850096517,0.824850518,0.054239040,0.054239040
9.151712179,1787875440.747138023,1.847056555,0.822846537,0.054645675,0.054645675
9.200892687,1787875440.796318531,1.845735198,0.821967905,0.054816603,0.054816603
9.250520945,1787875440.845946789,1.844928379,0.821426262,0.054917015,0.054917015
9.302015543,1787875440.897441387,1.843594325,0.820522404,0.055076693,0.055076693
9.349916935,1787875440.945342779,1.843574012,0.820508525,0.055079035,0.055079035
9.402262211,1787875440.997688055,1.843929067,0.820752025,0.055038796,0.055038796
9.449989319,1787875441.045415163,1.853350992,0.825138865,0.052377090,0.052377090
9.502971649,1787875441.098397493,1.855074731,0.826300903,0.052166281,0.052166281
9.550470829,1787875441.145896673,1.822527566,0.822529718,0.070798543,0.070798543
9.599972486,1787875441.195398331,1.824707731,0.824026800,0.070234903,0.070234903
9.650578976,1787875441.246004820,1.827418265,0.825881485,0.069663100,0.069663100
9.700254440,1787875441.295680285,1.831220978,0.828470739,0.069103996,0.069103996
9.751389265,1787875441.346815109,1.835950998,0.831665059,0.068529856,0.068529856
9.799966097,1787875441.395391941,1.841120816,0.835109071,0.067865982,0.067865982
9.850404739,1787875441.445830584,1.847288505,0.839140245,0.067014358,0.067014358
9.899956226,1787875441.495382071,1.854320568,0.843624172,0.065957189,0.065957189
9.952962637,1787875441.548388481,1.862914734,0.848951377,0.064547810,0.064547810
10.001195192,1787875441.596621037,1.891030405,0.848029001,0.045840007,0.045840007
10.049939632,1787875441.645365477,1.902683016,0.854485652,0.043340324,0.043340324
10.100701809,1787875441.696127653,1.916816259,0.861271198,0.039505243,0.039505243
10.150703192,1787875441.746129036,1.929088666,0.867339816,0.036310682,0.036310682
10.201848030,1787875441.797273874,1.942443534,0.877269323,0.035389162,0.035389162
10.250502825,1787875441.845928669,1.952938676,0.881943673,0.032261271,0.032261271
10.301357508,1787875441.896783352,1.969531803,0.889036212,0.027087250,0.027087250
10.349962711,1787875441.945388556,1.983653229,0.894930737,0.022575232,0.022575232
10.400123596,1787875441.995549440,1.997435063,0.900680821,0.018169654,0.018169654
10.451147795,1787875442.046573639,2.010622013,0.906290473,0.014037028,0.014037028
10.500905514,1787875442.096331358,2.026732646,0.913413020,0.009194944,0.009194944
10.550759792,1787875442.146185637,2.035071253,0.917302372,0.006844581,0.006844581
10.599942446,1787875442.195368290,2.048639499,0.924025048,0.003322905,0.003322905
10.651375532,1787875442.246801376,2.062187107,0.931192752,0.000156320,0.000156320
10.700316668,1787875442.295742512,2.073889512,0.937837212,-0.002230962,0.002230962
10.751709700,1787875442.347135544,2.083488261,0.947157150,-0.001216157,0.001216157
10.799961567,1787875442.395387411,2.094768987,0.954472165,-0.002818351,0.002818351
10.852801561,1787875442.448227406,2.060942207,0.962331126,0.024874447,0.024874447
10.901479483,1787875442.496905327,2.070260539,0.969998267,0.024799057,0.024799057
10.950238466,1787875442.545664310,2.083722603,0.969584769,0.015863196,0.015863196
11.000023842,1787875442.595449686,2.092703035,0.977515564,0.016206669,0.016206669
11.050558805,1787875442.645984650,2.103172487,0.986881763,0.016699602,0.016699602
11.102151394,1787875442.697577238,2.113279391,0.995933698,0.017183209,0.017183209
11.150957108,1787875442.746382952,2.124037751,1.005474882,0.017625615,0.017625615
11.200672626,1787875442.796098471,2.133032526,1.013277228,0.017861230,0.017861230
11.250021458,1787875442.845447302,2.143059208,1.021651086,0.017875280,0.017875280
11.301654100,1787875442.897079945,2.153740617,1.030057198,0.017494963,0.017494963
11.351214409,1787875442.946640253,2.165860397,1.038865450,0.016606680,0.016606680
11.401143074,1787875442.996568918,2.177089459,1.046304168,0.019004333,0.019004333
11.450355530,1787875443.045781374,2.188137687,1.052922761,0.021046333,0.021046333
11.500588655,1787875443.096014500,2.185668452,1.058996330,0.027602551,0.027602551
11.550856829,1787875443.146282673,2.196905390,1.064353201,0.028402987,0.028402987
11.599970818,1787875443.195396662,2.206273543,1.068350015,0.028634691,0.028634691
11.652135372,1787875443.247561216,2.218180035,1.072892871,0.028430667,0.028430667
11.699955702,1787875443.295381546,2.227501762,1.076084591,0.027932102,0.027932102
11.750189066,1787875443.345614910,2.237360880,1.079135685,0.027103387,0.027103387
11.800453186,1787875443.395879030,2.245646807,1.081477927,0.026200788,0.026200788
11.850539923,1787875443.445965767,2.256647473,1.084336517,0.024769378,0.024769378
11.899921179,1787875443.495347023,2.266044750,1.086610474,0.023390632,0.023390632
11.950618982,1787875443.546044827,2.275779864,1.088845182,0.021849976,0.021849976
12.000946999,1787875443.596372843,2.328017088,1.094153705,0.007378398,0.007378398
12.049992561,1787875443.645418406,2.339978206,1.095551876,0.004234319,0.004234319
12.101826429,1787875443.697252274,2.347742196,1.096408075,0.002145807,0.002145807
12.150017500,1787875443.745443344,2.360074184,1.097698153,-0.001236371,0.001236371
12.200743914,1787875443.796169758,2.370246523,1.098704836,-0.004079601,0.004079601
12.250237942,1787875443.845663786,2.380142370,1.099631166,-0.006894750,0.006894750
12.300246716,1787875443.895672560,2.393620045,1.100830871,-0.010786335,0.010786335
12.350027800,1787875443.945453644,2.405067671,1.101805245,-0.014133193,0.014133193
12.400458336,1787875443.995884180,2.418074850,1.102876663,-0.017969151,0.017969151
12.450530291,1787875444.045956135,2.431671384,1.103985486,-0.020541574,0.020541574
12.499943018,1787875444.095368862,2.443943284,1.104992864,-0.018746193,0.018746193
12.553048849,1787875444.148474693,2.429512099,1.095197629,-0.029346644,0.029346644
12.601584435,1787875444.197010279,2.443852464,1.097098740,-0.026629786,0.026629786
12.651983738,1787875444.247409582,2.439693507,1.090447096,-0.033535393,0.033535393
12.701245546,1787875444.296671391,2.452019451,1.092746828,-0.030446861,0.030446861
12.751035452,1787875444.346461296,2.467401128,1.095017047,-0.027191043,0.027191043
12.800087214,1787875444.395513058,2.478492075,1.097109899,-0.024388473,0.024388473
12.850681067,1787875444.446106911,2.488739025,1.098531098,-0.022310501,0.022310501
12.901757240,1787875444.497183084,2.505077576,1.100709818,-0.019084388,0.019084388
12.949964762,1787875444.545390606,2.518680280,1.102465035,-0.016457039,0.016457039
13.000005960,1787875444.595431805,2.532142965,1.104151198,-0.013907616,0.013907616
13.050277710,1787875444.645703554,2.547556624,1.105996348,-0.011073928,0.011073928
13.102429152,1787875444.697854996,2.561615225,1.107566479,-0.008601930,0.008601930
13.150206804,1787875444.745632648,2.577071336,1.109140065,-0.006036509,0.006036509
13.199962854,1787875444.795388699,2.591403862,1.110447393,-0.003809132,0.003809132
13.250923634,1787875444.846349478,2.607037757,1.111695272,-0.001557297,0.001557297
13.300313950,1787875444.895739794,2.620783416,1.112623775,0.000254257,0.000254257
13.350947618,1787875444.946373463,2.646639393,1.124242841,0.013513883,0.013513883
13.400414944,1787875444.995840788,2.650904762,1.116591531,0.006153061,0.006153061
13.453452110,1787875445.048877954,2.668998100,1.116804434,0.007530413,0.007530413
13.500567198,1787875445.095993042,2.681544921,1.116761451,0.008295313,0.008295313
13.551189661,1787875445.146615505,2.698356883,1.116426455,0.009043404,0.009043404
13.600188732,1787875445.195614576,2.716687413,1.115818539,0.009616911,0.009616911
13.650006771,1787875445.245432615,2.730450777,1.115206116,0.009891875,0.009891875
13.702895164,1787875445.298321009,2.744046984,1.114452618,0.010015295,0.010015295
13.752250910,1787875445.347676754,2.757377922,1.113591010,0.010013751,0.010013751
13.803465128,1787875445.398890972,2.772813256,1.112490690,0.009909475,0.009909475
13.850630999,1787875445.446056843,2.782932383,1.111722756,0.009794627,0.009794627
13.901273966,1787875445.496699810,2.799500034,1.110423922,0.009565151,0.009565151
13.950005770,1787875445.545431614,2.811518915,1.109493252,0.009410214,0.009410214
14.001966715,1787875445.597392559,2.831593695,1.114773952,0.015972419,0.015972419
14.052059889,1787875445.647485733,2.826053854,1.112037116,0.012884593,0.012884593
14.100580215,1787875445.696006060,2.840387598,1.111253961,0.013025902,0.013025902
14.150498867,1787875445.745924711,2.854259217,1.110586030,0.013252444,0.013252444
14.200875521,1787875445.796301365,2.867901244,1.110014972,0.013560875,0.013560875
14.249975920,1787875445.845401764,2.882111734,1.109500108,0.013961983,0.013961983
14.300720692,1787875445.896146536,2.895832749,1.109069249,0.014415408,0.014415408
14.349962711,1787875445.945388556,2.908227557,1.108736094,0.014880950,0.014880950
14.400043488,1787875445.995469332,2.920562166,1.108456399,0.015395966,0.015395966
14.450126410,1787875446.045552254,2.931999706,1.108228243,0.015904658,0.015904658
14.500134468,1787875446.095560312,2.945097338,1.107957264,0.016477496,0.016477496
14.550023794,1787875446.145449638,2.948900440,1.116015857,0.024764223,0.024764223
14.600608110,1787875446.196033955,2.957252738,1.104311448,0.013621837,0.013621837
14.649917841,1787875446.245343685,2.969763727,1.103779492,0.013896470,0.013896470
14.699967861,1787875446.295393705,2.983287596,1.103054916,0.014044095,0.014044095
14.750610352,1787875446.346036196,2.995464653,1.102267803,0.014042602,0.014042602
14.800636053,1787875446.396061897,3.009079007,1.101228396,0.013881875,0.013881875
14.850662470,1787875446.446088314,3.017435221,1.100485198,0.013678211,0.013678211
14.899940014,1787875446.495365858,3.033231488,1.098852388,0.013065788,0.013065788
14.952214003,1787875446.547639847,3.044213051,1.097550295,0.012473414,0.012473414
14.999967337,1787875446.595393181,3.056444036,1.095930481,0.011644420,0.011644420
15.050143480,1787875446.645569324,3.071502215,1.093743351,0.010431307,0.010431307
15.101438761,1787875446.696864605,3.082889934,1.091963816,0.009388631,0.009388631
15.150783062,1787875446.746208906,3.105306633,1.093976367,0.012840245,0.012840245
15.201101542,1787875446.796527386,3.114844986,1.095752314,0.015226608,0.015226608
15.249898195,1787875446.845324039,3.125861627,1.093768693,0.013956379,0.013956379
15.300701857,1787875446.896127701,3.128315675,1.088591868,0.008948292,0.008948292
15.350497484,1787875446.945923328,3.142361126,1.086219387,0.007485011,0.007485011
15.400297880,1787875446.995723724,3.155048352,1.084152911,0.006239655,0.006239655
15.450100660,1787875447.045526505,3.166802841,1.082330334,0.005177640,0.005177640
15.501693964,1787875447.097119808,3.180666201,1.080303776,0.004047841,0.004047841
15.549935341,1787875447.145361185,3.191857180,1.078795171,0.003262866,0.003262866
15.602408409,1787875447.197834253,3.205241154,1.077174327,0.002507076,0.002507076
15.650053740,1787875447.245479584,3.216726785,1.075951679,0.002026436,0.002026436
15.701771021,1787875447.297196865,3.228879335,1.074849050,0.001708503,0.001708503
15.749988794,1787875447.345414639,3.239317825,1.074062969,0.001596106,0.001596106
15.804027319,1787875447.399453163,3.246549356,1.079584677,0.007571941,0.007571941
15.850020647,1787875447.445446491,3.258262620,1.079113504,0.007855873,0.007855873
15.900457859,1787875447.495883703,3.256527583,1.082889516,0.011512345,0.011512345
15.950095415,1787875447.545521259,3.269394088,1.082963408,0.012414458,0.012414458
16.001428127,1787875447.596853971,3.278918579,1.066343512,-0.003557748,0.003557748
16.050624132,1787875447.646049976,3.294304332,1.066628746,-0.002282535,0.002282535
16.100047350,1787875447.695473194,3.308878369,1.066898808,-0.001074725,0.001074725
16.152546883,1787875447.747972727,3.324720175,1.067132529,0.000178443,0.000178443
16.200025797,1787875447.795451641,3.339751347,1.067255157,0.001268558,0.001268558
16.250452995,1787875447.845878839,3.357747530,1.067250762,0.002422807,0.002422807
16.301304817,1787875447.896730661,3.369481988,1.067134305,0.003062083,0.003062083
16.349964142,1787875447.945389986,3.391606552,1.066677525,0.004030680,0.004030680
16.403350592,1787875447.998776436,3.403667516,1.066290866,0.004421336,0.004421336
16.452327251,1787875448.047753096,3.419594194,1.065593546,0.004750858,0.004750858
16.499996424,1787875448.095422268,3.434627348,1.064759476,0.004886388,0.004886388
16.551094294,1787875448.146520138,3.450091776,1.063723274,0.004847970,0.004847970
16.600119114,1787875448.195544958,3.473433510,1.065782909,0.008406126,0.008406126
16.650139332,1787875448.245565176,3.490512386,1.064251217,0.007977189,0.007977189
16.700859785,1787875448.296285629,3.502427028,1.063114389,0.007609811,0.007609811
16.751548767,1787875448.346974611,3.515758176,1.061801352,0.007157788,0.007157788
16.799994230,1787875448.395420074,3.530166143,1.060377696,0.006664704,0.006664704
16.850343227,1787875448.445769072,3.545239060,1.058928960,0.006189403,0.006189403
16.900055885,1787875448.495481730,3.559093331,1.057659684,0.005814729,0.005814729
16.949954748,1787875448.545380592,3.568271907,1.056859887,0.005607529,0.005607529
17.002304554,1787875448.597730398,3.585679746,1.055420503,0.005291887,0.005291887
17.049922705,1787875448.645348549,3.597944426,1.054477534,0.005140503,0.005140503
17.102247238,1787875448.697673082,3.609700255,1.049977047,0.001406221,0.001406221
17.150243521,1787875448.745669365,3.621433315,1.048754881,0.000941991,0.000941991
17.199979305,1787875448.795405149,3.613468584,1.047639878,-0.000683486,0.000683486
17.250537395,1787875448.845963240,3.625732717,1.046865189,-0.000666975,0.000666975
17.299975872,1787875448.895401716,3.635986381,1.046264684,-0.000606081,0.000606081
17.351570606,1787875448.946996450,3.649829981,1.045529876,-0.000448081,0.000448081
17.401816607,1787875448.997242451,3.664882277,1.044829649,-0.000177754,0.000177754
17.451244593,1787875449.046670437,3.677823948,1.044292240,0.000119166,0.000119166
17.499972820,1787875449.095398664,3.687706163,1.043902318,0.000366293,0.000366293
17.551983118,1787875449.147408962,3.701509533,1.043363416,0.000717201,0.000717201
17.600316763,1787875449.195742607,3.715287525,1.042805516,0.001047517,0.001047517
