elapsed_s,stamp_s,status,icp_attempted,icp_accepted,current_point_count,match_count,inlier_ratio,rmse_m,iterations,converged,icp_processing_time_ms,correction_translation_m,correction_rotation_rad,pose_step_translation_m,pose_step_rotation_rad,accepted_pose_jump_translation_m,accepted_pose_jump_rotation_rad
0.0,1788477929.3769262,stationary,False,False,465,,,,,,,,,5.16987882846e-26,0.0,,
0.6016669273376465,1788477929.978593,stationary,False,False,441,,,,,,,,,5.16987944475e-26,0.0,,
1.1986091136932373,1788477930.5755353,stationary,False,False,448,,,,,,,,,5.16987882846e-26,0.0,,
1.7028779983520508,1788477931.0798042,stationary,False,False,457,,,,,,,,,5.16987882846e-26,0.0,,
2.1961581707000732,1788477931.5730844,stationary,False,False,452,,,,,,,,,5.16987882846e-26,0.0,,
2.6942901611328125,1788477932.0712163,stationary,False,False,457,,,,,,,,,5.16987882846e-26,0.0,,
3.0932352542877197,1788477932.4701614,stationary,False,False,453,,,,,,,,,5.16987944475e-26,0.0,,
3.4896018505096436,1788477932.866528,stationary,False,False,446,,,,,,,,,5.16987882846e-26,0.0,,
3.8907413482666016,1788477933.2676675,stationary,False,False,459,,,,,,,,,5.16987882846e-26,0.0,,
4.398147344589233,1788477933.7750735,stationary,False,False,458,,,,,,,,,5.16987882846e-26,0.0,,
4.893682241439819,1788477934.2706084,stationary,False,False,456,,,,,,,,,5.16987882846e-26,0.0,,
5.391660213470459,1788477934.7685864,stationary,False,False,460,,,,,,,,,5.16987944475e-26,0.0,,
5.890403985977173,1788477935.2673302,stationary,False,False,469,,,,,,,,,5.16987882846e-26,0.0,,
6.390833377838135,1788477935.7677596,stationary,False,False,454,,,,,,,,,5.16987882846e-26,0.0,,
6.892866849899292,1788477936.269793,stationary,False,False,458,,,,,,,,,5.16987882846e-26,0.0,,
7.392786026000977,1788477936.7697122,stationary,False,False,461,,,,,,,,,0.000307521927716,0.0,,
7.792235612869263,1788477937.1691618,stationary,False,False,463,,,,,,,,,0.0102897975063,0.0127166975906,,
8.290476322174072,1788477937.6674025,not_converged,True,False,461,408,0.885032537961,0.0746749941154,30,False,92.108379,0.012433774709,0.0789498337834,0.0832670989399,0.192345250374,,
8.389778137207031,1788477937.7667043,icp_accepted,True,True,466,413,0.886266094421,0.0700021179666,21,True,77.752006,0.00958657739532,0.0637258628636,0.0278587344797,0.127222195074,0.00958657739532,0.0637258628636
8.89028024673462,1788477938.2672064,icp_accepted,True,True,481,468,0.972972972973,0.0586941809417,21,True,78.203948,0.0225324095095,0.0665103797372,0.0967961304678,0.0516384684009,0.0225324095095,0.0665103797372
9.387903690338135,1788477938.7648299,icp_accepted,True,True,461,434,0.941431670282,0.0658019254768,23,True,82.43602,0.0464989843149,0.102940235203,0.122753368198,0.317247280917,0.0464989843149,0.102940235203
9.895493030548096,1788477939.2724192,icp_accepted,True,True,456,450,0.986842105263,0.0375914118929,8,True,35.12416,0.0267168532099,0.000781754378122,0.0488833120195,0.0188865409899,0.0267168532099,0.000781754378122
10.400191068649292,1788477939.7771173,icp_accepted,True,True,464,442,0.952586206897,0.0528906520301,29,True,96.191805,0.0116321741159,0.0936458351063,0.0737417037771,0.219639000574,0.0116321741159,0.0936458351063
10.988322019577026,1788477940.3652482,icp_accepted,True,True,467,445,0.952890792291,0.0414030088655,10,True,24.557768,0.0407499688529,0.00579329699961,0.0964253679377,0.267907964531,0.0407499688529,0.00579329699961
11.386521100997925,1788477940.7634473,icp_accepted,True,True,478,470,0.983263598326,0.0383502471148,27,True,107.7626,0.0759864283555,0.0970170600479,0.0581582720549,0.2330822566,0.0759864283555,0.0970170600479
11.989799499511719,1788477941.3667257,icp_accepted,True,True,475,452,0.951578947368,0.0344603842828,17,True,72.242516,0.0670572448877,0.0252710097278,0.126957401965,0.355595689932,0.0670572448877,0.0252710097278
12.497450828552246,1788477941.874377,icp_accepted,True,True,462,460,0.995670995671,0.0445867318404,25,True,88.888824,0.0442363028681,0.0688733893301,0.0990168177686,0.106519398717,0.0442363028681,0.0688733893301
12.99673581123352,1788477942.373662,not_converged,True,False,443,437,0.986455981941,0.0491426868559,30,False,98.586813,0.0646393277198,0.0771105956931,0.101803225055,0.325515545486,,
13.092332363128662,1788477942.4692585,icp_accepted,True,True,469,462,0.985074626866,0.0499884345582,24,True,76.314403,0.0663823311184,0.068558284427,0.00299057675531,0.0649308179692,0.0663823311184,0.068558284427
13.685896635055542,1788477943.0628228,icp_accepted,True,True,459,447,0.97385620915,0.0576256620012,18,True,117.449795,0.110622311364,0.0322783517577,0.0790156509523,0.0336395025446,0.110622311364,0.0322783517577
14.181410789489746,1788477943.558337,icp_accepted,True,True,496,482,0.971774193548,0.0415420556979,21,True,77.396751,0.100848375073,0.0568676896168,0.123081444181,0.360971144703,0.100848375073,0.0568676896168
14.788207292556763,1788477944.1651335,not_converged,True,False,490,490,1.0,0.036051723626,30,False,120.839797,0.0822044905657,0.0850159237401,0.157089699695,0.132248259518,,
14.891194820404053,1788477944.268121,icp_accepted,True,True,493,492,0.997971602434,0.0400706623567,27,True,99.605439,0.085898308517,0.0919119752515,0.0498988574021,0.211577870876,0.085898308517,0.0919119752515
15.491522789001465,1788477944.868449,icp_accepted,True,True,475,399,0.84,0.0436335558863,21,True,52.676946,0.0196530625679,0.0387685620628,0.0972983689475,0.358574937297,0.0196530625679,0.0387685620628
15.887380838394165,1788477945.264307,icp_accepted,True,True,476,455,0.955882352941,0.0707302160524,20,True,63.516375,0.0575994999695,0.0813366517212,0.0466765526033,0.116358183018,0.0575994999695,0.0813366517212
16.377405405044556,1788477945.7543316,not_converged,True,False,498,429,0.861445783133,0.0965020134999,30,False,88.271587,0.0624681951448,0.13038044798,0.126550829892,0.24758510389,,
16.48547649383545,1788477945.8624027,high_rmse,True,False,499,431,0.86372745491,0.0918295022064,29,True,92.946231,0.0712211466059,0.153067734185,0.0222503263864,0.0509109113857,,
16.58303141593933,1788477945.9599576,not_converged,True,False,493,428,0.868154158215,0.0921141036032,30,False,83.378852,0.0728433441097,0.124921402498,0.0192837701302,0.101874391631,,
