elapsed_s,stamp_s,status,icp_attempted,icp_accepted,current_point_count,match_count,inlier_ratio,rmse_m,iterations,converged,icp_processing_time_ms,correction_translation_m,correction_rotation_rad,pose_step_translation_m,pose_step_rotation_rad,accepted_pose_jump_translation_m,accepted_pose_jump_rotation_rad
0.0,1788477113.1209366,stationary,False,False,469,,,,,,,,,0.0,0.0,,
0.498807430267334,1788477113.619744,stationary,False,False,470,,,,,,,,,0.0,0.0,,
0.9052450656890869,1788477114.0261817,stationary,False,False,470,,,,,,,,,0.0,0.0,,
1.3956284523010254,1788477114.516565,stationary,False,False,480,,,,,,,,,0.0,3.41565889232e-05,,
1.7950785160064697,1788477114.9160151,stationary,False,False,468,,,,,,,,,0.0,1.49325482914e-05,,
2.199449062347412,1788477115.3203857,stationary,False,False,480,,,,,,,,,0.0,0.000113859255476,,
2.6999287605285645,1788477115.8208654,stationary,False,False,466,,,,,,,,,0.0,0.000317547579106,,
3.2021827697753906,1788477116.3231194,stationary,False,False,472,,,,,,,,,0.0,0.000169279739254,,
3.7036943435668945,1788477116.824631,stationary,False,False,473,,,,,,,,,0.0,9.75781955237e-19,,
4.2006707191467285,1788477117.3216074,stationary,False,False,477,,,,,,,,,0.0,9.75781955237e-19,,
4.602344274520874,1788477117.723281,stationary,False,False,479,,,,,,,,,0.0,7.5894152074e-19,,
4.995505332946777,1788477118.116442,stationary,False,False,476,,,,,,,,,0.00277788596231,0.00445135033738,,
5.502568960189819,1788477118.6235056,icp_accepted,True,True,474,407,0.85864978903,0.0729464676499,22,True,123.750481,0.0291872537031,0.0656048973172,0.0747721244067,0.198104285918,0.0291872537031,0.0656048973172
6.001960277557373,1788477119.122897,icp_accepted,True,True,470,461,0.98085106383,0.0560251808564,6,True,36.96182,0.0133668347502,0.00106541014622,0.104736910281,0.206541719354,0.0133668347502,0.00106541014622
6.501221656799316,1788477119.6221583,icp_accepted,True,True,469,449,0.957356076759,0.0642644875889,26,True,88.381177,0.0553641161344,0.0928866861729,0.107555194794,0.394644916444,0.0553641161344,0.0928866861729
6.996938467025757,1788477120.117875,icp_accepted,True,True,480,440,0.916666666667,0.0468981822429,10,True,41.164759,0.0274574050899,0.00277309339049,0.144107065003,0.218957872484,0.0274574050899,0.00277309339049
7.403698921203613,1788477120.5246356,icp_accepted,True,True,476,471,0.989495798319,0.0415589562801,17,True,74.645973,0.0209026711206,0.0518183448307,0.0933720764823,0.201568985697,0.0209026711206,0.0518183448307
7.903870582580566,1788477121.0248072,icp_accepted,True,True,467,453,0.970021413276,0.0464350363057,24,True,111.644424,0.0314986166027,0.0498676421578,0.0774958283098,0.278668852392,0.0314986166027,0.0498676421578
8.496289253234863,1788477121.617226,icp_accepted,True,True,486,476,0.979423868313,0.0450113585427,16,True,84.482497,0.0752833762993,0.00225187211629,0.0808967529621,0.206202977578,0.0752833762993,0.00225187211629
8.986283302307129,1788477122.10722,not_converged,True,False,472,460,0.974576271186,0.0492203982781,30,False,126.832551,0.0946883255229,0.0917979538669,0.138502418405,0.322413226994,,
9.18492341041565,1788477122.30586,icp_accepted,True,True,478,458,0.958158995816,0.0388450106604,19,True,74.678659,0.0821018097879,0.0334365177358,0.0460854719848,0.196797193137,0.0821018097879,0.0334365177358
9.693480253219604,1788477122.814417,icp_accepted,True,True,478,470,0.983263598326,0.0415804675851,24,True,102.456769,0.0649594529819,0.0676084239051,0.154454552716,0.116474536876,0.0649594529819,0.0676084239051
10.19351863861084,1788477123.3144553,icp_accepted,True,True,472,414,0.877118644068,0.067347845468,18,True,69.295407,0.0405257610183,0.0421533815459,0.0777949851265,0.309945704591,0.0405257610183,0.0421533815459
10.782094478607178,1788477123.903031,not_converged,True,False,504,443,0.878968253968,0.0815041458233,30,False,131.591953,0.0660510198954,0.128334121143,0.158473606351,0.0900154538813,,
