elapsed_s,stamp_s,x_in_path_frame_m,y_in_path_frame_m,signed_cte_m,tracking_error_m
3.649072170,1787875524.107760906,0.500318228,0.248141715,0.029427138,0.029427138
3.698360205,1787875524.157048941,0.506271350,0.252335711,0.030759355,0.030759355
3.748782158,1787875524.207470894,0.511020029,0.255568270,0.031719402,0.031719402
3.797951460,1787875524.256640196,0.533451870,0.250639068,0.017892105,0.017892105
3.849438906,1787875524.308127642,0.537942806,0.253117558,0.018274044,0.018274044
3.898531675,1787875524.357220411,0.544313490,0.256356581,0.018564150,0.018564150
3.949794769,1787875524.408483505,0.549839625,0.258824154,0.018504843,0.018504843
3.998418331,1787875524.457107067,0.556663408,0.261603854,0.018188610,0.018188610
4.049366713,1787875524.508055449,0.564521931,0.264644050,0.017678055,0.017678055
4.098048449,1787875524.556737185,0.572662739,0.267486920,0.016870502,0.016870502
4.149706602,1787875524.608395338,0.583430523,0.270888203,0.015476041,0.015476041
4.200695515,1787875524.659384251,0.594155774,0.273730156,0.013590834,0.013590834
4.249383926,1787875524.708072662,0.605551455,0.276145944,0.011038877,0.011038877
4.298963547,1787875524.757652283,0.616179010,0.277998833,0.008295252,0.008295252
4.348364592,1787875524.807053328,0.624553918,0.279299484,0.005988184,0.005988184
4.400209665,1787875524.858898401,0.634253553,0.280637591,0.003163211,0.003163211
4.449389696,1787875524.908078432,0.643315689,0.281495443,0.000167273,0.000167273
4.500477314,1787875524.959166050,0.675242999,0.297597217,0.001502164,0.001502164
4.550556660,1787875525.009245396,0.683324572,0.297638082,-0.001827912,0.001827912
4.598598719,1787875525.057287455,0.690348372,0.297636389,-0.004755951,0.004755951
4.649249792,1787875525.107938528,0.697236786,0.297603630,-0.007655821,0.007655821
4.699363470,1787875525.158052206,0.704580407,0.297608995,-0.010710698,0.010710698
4.747974634,1787875525.206663370,0.713756726,0.297658857,-0.014488726,0.014488726
4.798186064,1787875525.256874800,0.722575375,0.297796891,-0.018037576,0.018037576
4.850161552,1787875525.308850288,0.731842545,0.298174540,-0.021555478,0.021555478
4.899163485,1787875525.357852221,0.741753844,0.299067119,-0.024873656,0.024873656
4.949022532,1787875525.407711267,0.748931189,0.299961991,-0.027050634,0.027050634
4.999710560,1787875525.458399296,0.756909145,0.301252611,-0.029201429,0.029201429
5.049989700,1787875525.508678436,0.767657822,0.303394882,-0.031732453,0.031732453
5.099538088,1787875525.558226824,0.772789292,0.304515823,-0.032851496,0.032851496
5.149687290,1787875525.608376026,0.780972672,0.306624536,-0.034344183,0.034344183
5.199157000,1787875525.657845736,0.783404424,0.302415553,-0.039183623,0.039183623
5.248565435,1787875525.707254171,0.788341614,0.304058168,-0.039747483,0.039747483
5.298841238,1787875525.757529974,0.792194082,0.305485826,-0.040054798,0.040054798
5.352160692,1787875525.810849428,0.797372873,0.307703898,-0.040196195,0.040196195
5.398763895,1787875525.857452631,0.802077478,0.309808918,-0.040242791,0.040242791
5.450252771,1787875525.908941507,0.803497245,0.310489616,-0.040215545,0.040215545
5.498559237,1787875525.957247972,0.806168554,0.311858042,-0.040084570,0.040084570
5.549292326,1787875526.007981062,0.807527655,0.312577131,-0.039997148,0.039997148
5.600960970,1787875526.059649706,0.812568678,0.315432862,-0.039501469,0.039501469
5.648070812,1787875526.106759548,0.813807462,0.316189351,-0.039329916,0.039329916
5.699821234,1787875526.158509970,0.816819780,0.318168211,-0.038786101,0.038786101
5.748796463,1787875526.207485199,0.820163294,0.320513223,-0.038047424,0.038047424
5.801310301,1787875526.259999037,0.754945092,0.323713505,-0.007964689,0.007964689
5.851176262,1787875526.309864998,0.759813403,0.328776441,-0.005390556,0.005390556
5.898923635,1787875526.357612371,0.765035369,0.334469062,-0.002391352,0.002391352
5.948896408,1787875526.407585144,0.770078804,0.340107642,0.000633112,0.000633112
5.999197483,1787875526.457886219,0.774532693,0.345346427,0.003539773,0.003539773
6.063020229,1787875526.521708965,0.780599434,0.352843041,0.007826945,0.007826945
6.101745367,1787875526.560434103,0.783665691,0.356862714,0.010203518,0.010203518
6.149608612,1787875526.608297348,0.786713962,0.361003463,0.012697651,0.012697651
6.200409412,1787875526.659098148,0.790783334,0.366591940,0.016082416,0.016082416
6.248914242,1787875526.707602978,0.792921452,0.369569443,0.017898302,0.017898302
6.300102711,1787875526.758791447,0.795630450,0.373348508,0.020205000,0.020205000
6.349329472,1787875526.808018208,0.798057184,0.376709351,0.022249114,0.022249114
6.399273157,1787875526.857961893,0.784467794,0.361771851,0.014332042,0.014332042
6.450624228,1787875526.909312963,0.787586787,0.365936693,0.016818610,0.016818610
6.500648499,1787875526.959337234,0.791923579,0.371477357,0.020048488,0.020048488
6.549572229,1787875527.008260965,0.796453846,0.377068357,0.023243512,0.023243512
6.598621607,1787875527.057310343,0.801843934,0.383384075,0.026739104,0.026739104
6.648989439,1787875527.107678175,0.807003483,0.388966957,0.029664555,0.029664555
6.698303938,1787875527.156992674,0.810850927,0.393014786,0.031741238,0.031741238
6.752938747,1787875527.211627483,0.816065411,0.398237938,0.034316783,0.034316783
6.800420046,1787875527.259108782,0.820544085,0.402399285,0.036233656,0.036233656
6.850376606,1787875527.309065342,0.825021748,0.406452540,0.038052688,0.038052688
6.899230242,1787875527.357918978,0.828137722,0.409130305,0.039188665,0.039188665
6.948216438,1787875527.406905174,0.854892153,0.410658491,0.029430526,0.029430526
7.001238108,1787875527.459926844,0.858701834,0.413148648,0.030106918,0.030106918
7.049441576,1787875527.508130312,0.862480227,0.415551132,0.030716647,0.030716647
7.101687193,1787875527.560375929,0.865433831,0.417322869,0.031096637,0.031096637
7.149729729,1787875527.608418465,0.869099611,0.419336243,0.031399560,0.031399560
7.197995663,1787875527.656684399,0.873722580,0.421803545,0.031716316,0.031716316
7.247913837,1787875527.706602573,0.878237726,0.424132174,0.031951934,0.031951934
7.298333406,1787875527.757022142,0.883321014,0.426503527,0.031989672,0.031989672
7.350747824,1787875527.809436560,0.889816518,0.429333716,0.031856114,0.031856114
7.399069071,1787875527.857757807,0.895403927,0.431691042,0.031671056,0.031671056
7.448362112,1787875527.907050848,0.901820445,0.434230576,0.031306185,0.031306185
7.498619318,1787875527.957308054,0.909482659,0.437059561,0.030685418,0.030685418
7.550710201,1787875528.009398937,0.940025461,0.442780964,0.023160742,0.023160742
7.599187851,1787875528.057876587,0.947247846,0.444769867,0.021959543,0.021959543
7.648391962,1787875528.107080698,0.955332702,0.446766262,0.020405802,0.020405802
7.703529358,1787875528.162218094,0.965512136,0.448986942,0.018183235,0.018183235
7.748035669,1787875528.206724405,0.973790572,0.450557507,0.016161731,0.016161731
7.801638842,1787875528.260327578,0.983654185,0.452280172,0.013618025,0.013618025
7.848749876,1787875528.307438612,0.990789945,0.453209439,0.011489641,0.011489641
7.900100231,1787875528.358788967,0.999159001,0.453947058,0.008673177,0.008673177
7.949387312,1787875528.408076048,1.007414131,0.454568536,0.005798602,0.005798602
7.999472857,1787875528.458161592,1.013330954,0.454948680,0.003678906,0.003678906
8.050430536,1787875528.509119272,1.019218417,0.455182911,0.001438797,0.001438797
8.099779129,1787875528.558467865,1.025557868,0.464359246,0.007139318,0.007139318
8.150280476,1787875528.608969212,1.030158321,0.464385512,0.005246396,0.005246396
8.201780796,1787875528.660469532,1.033098180,0.464402689,0.004037105,0.004037105
8.249076128,1787875528.707764864,1.038338132,0.464450947,0.001897724,0.001897724
8.298446894,1787875528.757135630,1.043675207,0.464577718,-0.000210750,0.000210750
8.352445126,1787875528.811133862,1.048652846,0.464782646,-0.002098415,0.002098415
8.402226925,1787875528.860915661,1.053664004,0.465058723,-0.003935365,0.003935365
8.455204487,1787875528.913893223,1.061847002,0.465654879,-0.006802906,0.006802906
8.499521255,1787875528.958209991,1.067039047,0.466149714,-0.008516359,0.008516359
8.550290346,1787875529.008979082,1.074450514,0.466947970,-0.010878714,0.010878714
8.599690437,1787875529.058379173,1.082984406,0.467998528,-0.013479376,0.013479376
8.649764776,1787875529.108453512,1.091492500,0.469474773,-0.015682311,0.015682311
8.700210810,1787875529.158899546,1.097395303,0.470810439,-0.016927534,0.016927534
8.750211716,1787875529.208900452,1.104852611,0.472628585,-0.018381844,0.018381844
8.799087763,1787875529.257776499,1.113083606,0.474798467,-0.019838764,0.019838764
8.847998142,1787875529.306686878,1.079102259,0.485196433,0.003772149,0.003772149
8.899305582,1787875529.357994318,1.085775764,0.488110809,0.003640959,0.003640959
8.950339794,1787875529.409028530,1.093645812,0.492092011,0.003981038,0.003981038
8.998567343,1787875529.457256079,1.100868474,0.495905908,0.004438761,0.004438761
9.052510500,1787875529.511199236,1.108638108,0.500157109,0.005066123,0.005066123
9.099088907,1787875529.557777643,1.115534456,0.504323263,0.005980031,0.005980031
9.151278973,1787875529.609967709,1.122570336,0.508846852,0.007160735,0.007160735
9.198973894,1787875529.657662630,1.129322520,0.513332359,0.008425022,0.008425022
9.249104738,1787875529.707793474,1.135546404,0.517718697,0.009819277,0.009819277
9.300276041,1787875529.758964777,1.140492846,0.521456112,0.011155871,0.011155871
9.349078894,1787875529.807767630,1.144939902,0.524994507,0.012519615,0.012519615
9.402464390,1787875529.861153126,1.148653094,0.527973431,0.013680531,0.013680531
9.449203253,1787875529.907891989,1.109635495,0.518852637,0.021646004,0.021646004
9.498909235,1787875529.957597971,1.112284603,0.521092085,0.022578045,0.022578045
9.551451683,1787875530.010140419,1.115290421,0.523576075,0.023583764,0.023583764
9.598984957,1787875530.057673693,1.119917143,0.527224434,0.024972613,0.024972613
9.649207592,1787875530.107896328,1.123897514,0.530199853,0.026019022,0.026019022
9.701542139,1787875530.160230875,1.129753064,0.534382572,0.027381642,0.027381642
9.748869658,1787875530.207558393,1.134103072,0.537326365,0.028245289,0.028245289
9.798478365,1787875530.257167101,1.140279508,0.541389064,0.029365105,0.029365105
9.848048449,1787875530.306737185,1.145141518,0.544494464,0.030162335,0.030162335
9.899381638,1787875530.358070374,1.150262097,0.547458798,0.030723594,0.030723594
9.949921370,1787875530.408610106,1.169933158,0.534351211,0.010611908,0.010611908
9.999366283,1787875530.458055019,1.175862377,0.537262899,0.010788384,0.010788384
10.048194885,1787875530.506883621,1.182283685,0.540286609,0.010861664,0.010861664
10.101035357,1787875530.559724092,1.190292148,0.543892514,0.010802902,0.010802902
10.148734808,1787875530.607423544,1.196608296,0.546483657,0.010526765,0.010526765
10.199125528,1787875530.657814264,1.206226961,0.549907082,0.009631218,0.009631218
10.250211477,1787875530.708900213,1.215722584,0.552800982,0.008305565,0.008305565
10.298272371,1787875530.756961107,1.225498330,0.555615437,0.006790976,0.006790976
10.349193573,1787875530.807882309,1.237696805,0.558705609,0.004517591,0.004517591
10.400845289,1787875530.859534025,1.244893987,0.560284001,0.002953712,0.002953712
10.447974205,1787875530.906662941,1.257905279,0.562904961,-0.000084882,0.000084882
10.498120546,1787875530.956809282,1.266732328,0.564413576,-0.002391284,0.002391284
10.550293207,1787875531.008981943,1.275848656,0.565659365,-0.005057142,0.005057142
10.599373579,1787875531.058062315,1.338563415,0.567651399,-0.029376654,0.029376654
10.649002552,1787875531.107691288,1.345648394,0.567719417,-0.032266811,0.032266811
10.698590755,1787875531.157279491,1.352413700,0.567768278,-0.035041190,0.035041190
10.749250174,1787875531.207938910,1.357961273,0.567805148,-0.037319095,0.037319095
10.799756050,1787875531.258444786,1.364025015,0.567889733,-0.039768689,0.039768689
10.849408627,1787875531.308097363,1.369322569,0.568098812,-0.041785873,0.041785873
10.898165941,1787875531.356854677,1.377316296,0.568574558,-0.044684013,0.044684013
10.948151112,1787875531.406839848,1.384443964,0.569097279,-0.047178602,0.047178602
10.999959946,1787875531.458648682,1.392275706,0.569897927,-0.049713894,0.049713894
11.048028469,1787875531.506717205,1.398983456,0.570869748,-0.051625261,0.051625261
11.098525286,1787875531.557214022,1.403795703,0.571700615,-0.052874995,0.052874995
11.148218155,1787875531.606906891,1.408788983,0.572636682,-0.054104522,0.054104522
11.200942278,1787875531.659631014,1.385108470,0.599007756,-0.020264910,0.020264910
11.249156952,1787875531.707845688,1.388688464,0.599999654,-0.020854831,0.020854831
11.298084736,1787875531.756773472,1.394791844,0.601786458,-0.021773512,0.021773512
11.348074436,1787875531.806763172,1.401284131,0.603897847,-0.022559165,0.022559165
11.400213480,1787875531.858902216,1.403379414,0.604650780,-0.022747710,0.022747710
11.448305845,1787875531.906994581,1.409675692,0.607257853,-0.023001085,0.023001085
11.498881578,1787875531.957570314,1.415178781,0.609746699,-0.023031450,0.023031450
11.552616119,1787875532.011304855,1.417827728,0.610993283,-0.023001922,0.023001922
11.598824978,1787875532.057513714,1.423701237,0.613988798,-0.022726029,0.022726029
11.648891449,1787875532.107580185,1.428651502,0.616704189,-0.022320114,0.022320114
11.698721170,1787875532.157409906,1.435752886,0.620862495,-0.021498769,0.021498769
11.748192549,1787875532.206881285,1.442106563,0.624945955,-0.020433929,0.020433929
11.799195766,1787875532.257884502,1.450653943,0.630946607,-0.018540254,0.018540254
11.849308252,1787875532.307996988,1.458129435,0.636519327,-0.016588989,0.016588989
11.899433613,1787875532.358122349,1.466284027,0.642784602,-0.014291097,0.014291097
11.953271151,1787875532.411959887,1.475156537,0.650005957,-0.011423190,0.011423190
11.998863935,1787875532.457552671,1.482574354,0.656397312,-0.008703703,0.008703703
12.049472094,1787875532.508160830,1.490693091,0.663760022,-0.005393232,0.005393232
12.099693060,1787875532.558381796,1.498238618,0.671121792,-0.001844785,0.001844785
12.148091078,1787875532.606779814,1.506590505,0.679452720,0.002248716,0.002248716
12.199393034,1787875532.658081770,1.513376078,0.686340078,0.005682530,0.005682530
12.249118090,1787875532.707806826,1.519905093,0.693167900,0.009169118,0.009169118
12.298077822,1787875532.756766558,1.525875086,0.699508739,0.012445925,0.012445925
12.349447250,1787875532.808135986,1.532507057,0.706442347,0.015985782,0.015985782
12.398370266,1787875532.857059002,1.538268111,0.712353094,0.018958664,0.018958664
12.449883699,1787875532.908572435,1.543979761,0.717913075,0.021633262,0.021633262
12.498148203,1787875532.956836939,1.552203149,0.725507613,0.025110876,0.025110876
12.548532963,1787875533.007221699,1.558540614,0.731171970,0.027619609,0.027619609
12.599411488,1787875533.058100224,1.566385663,0.737551157,0.030150027,0.030150027
12.648797512,1787875533.107486248,1.572739509,0.742404793,0.031914936,0.031914936
12.697976589,1787875533.156665325,1.576940094,0.745516984,0.032993927,0.032993927
12.748070717,1787875533.206759453,1.584754824,0.750955471,0.034681820,0.034681820
12.799386263,1787875533.258074999,1.591634976,0.755470409,0.035919543,0.035919543
12.849236250,1787875533.307924986,1.546608174,0.788855033,0.085028959,0.085028959
12.899532795,1787875533.358221531,1.551714884,0.792391946,0.086116508,0.086116508
12.950042486,1787875533.408731222,1.555866805,0.795032287,0.086786832,0.086786832
13.001025200,1787875533.459713936,1.558157902,0.796401953,0.087077351,0.087077351
13.048232794,1787875533.506921530,1.562329766,0.798819947,0.087537237,0.087537237
13.099354029,1787875533.558042765,1.561822354,0.798542854,0.087496757,0.087496757
13.148458481,1787875533.607147217,1.562708695,0.798997997,0.087541213,0.087541213
13.198188305,1787875533.656877041,1.564493989,0.799883292,0.087602153,0.087602153
13.249765635,1787875533.708454370,1.563574007,0.799469706,0.087609491,0.087609491
13.297974348,1787875533.756663084,1.562242160,0.798924283,0.087668586,0.087668586
13.347980499,1787875533.806669235,1.560927792,0.798401278,0.087740779,0.087740779
13.398110867,1787875533.856799603,1.576604792,0.800546079,0.083158646,0.083158646
13.447973967,1787875533.906662703,1.574415669,0.799971149,0.083548106,0.083548106
13.498667002,1787875533.957355738,1.571903040,0.799371538,0.084049920,0.084049920
13.549187899,1787875534.007876635,1.571004148,0.799163881,0.084235673,0.084235673
13.599251747,1787875534.057940483,1.570091447,0.798961514,0.084431989,0.084431989
13.648749828,1787875534.107438564,1.569573106,0.798856169,0.084552194,0.084552194
13.699157715,1787875534.157846451,1.570324899,0.798984421,0.084355545,0.084355545
13.748253822,1787875534.206942558,1.571420154,0.799145793,0.084045900,0.084045900
13.798165798,1787875534.256854534,1.574094445,0.799470172,0.083226525,0.083226525
13.852237940,1787875534.310926676,1.577755779,0.799819514,0.082018587,0.082018587
13.900343657,1787875534.359032393,1.574922786,0.798632383,0.082119788,0.082119788
13.950170040,1787875534.408858776,1.579124070,0.798849687,0.080566847,0.080566847
13.998947382,1787875534.457636118,1.580538460,0.798874082,0.079999711,0.079999711
14.048314810,1787875534.507003546,1.581399382,0.798858607,0.019624885,0.019624885
14.100015402,1787875534.558704138,1.581460823,0.798855802,0.019598897,0.019598897
14.148459435,1787875534.607148170,1.579741589,0.798955510,0.020345693,0.020345693
14.198735237,1787875534.657423973,1.576695703,0.799125344,0.021662456,0.021662456
14.248028755,1787875534.706717491,1.574507971,0.799214702,0.022578062,0.022578062
14.298065186,1787875534.756753922,1.572466910,0.799274818,0.023410783,0.023410783
14.348017454,1787875534.806706190,1.571064973,0.799306728,0.023974077,0.023974077
14.398970604,1787875534.857659340,1.570880476,0.799309145,0.024046559,0.024046559
14.449660540,1787875534.908349276,1.561726313,0.790813507,0.020645999,0.020645999
14.500339270,1787875534.959028006,1.563473028,0.790807501,0.019563923,0.019563923
14.549227715,1787875535.007916451,1.565588767,0.790800479,0.018390884,0.018390884
14.600320339,1787875535.059009075,1.556968785,0.783428515,0.019903971,0.019903971
14.649251461,1787875535.107940197,1.559364691,0.783543661,0.017817398,0.017817398
14.699687958,1787875535.158376694,1.562963868,0.783733061,0.014870648,0.014870648
14.750344276,1787875535.209033012,1.565554475,0.783892118,0.012972591,0.012972591
14.799190521,1787875535.257879257,1.571617338,0.784300974,0.009888272,0.009888272
14.849990368,1787875535.308679104,1.575102539,0.784540891,0.008783128,0.008783128
14.898371458,1787875535.357060194,1.578034722,0.784753893,0.007863659,0.007863659
14.949203730,1787875535.407892466,1.580811175,0.795679326,0.016909034,0.016909034
14.998071671,1787875535.456760406,1.585884823,0.796117835,0.015382722,0.015382722
15.050503731,1787875535.509192467,1.593461141,0.796876855,0.013199890,0.013199890
15.098016500,1787875535.556705236,1.602156141,0.797927316,0.010860608,0.010860608
15.151318073,1787875535.610006809,1.613036852,0.799522244,0.008192576,0.008192576
15.198081970,1787875535.656770706,1.625443562,0.801698301,0.005480875,0.005480875
15.250254154,1787875535.708942890,1.639345078,0.804631095,0.002899766,0.002899766
15.300475359,1787875535.759164095,1.641154057,0.821774552,0.018063176,0.018063176
15.350470304,1787875535.809159040,1.653462924,0.826001198,0.017284865,0.017284865
15.399618387,1787875535.858307123,1.663081034,0.829983822,0.017305416,0.017305416
15.449455738,1787875535.908144474,1.676601506,0.836265946,0.017966442,0.017966442
15.498678446,1787875535.957367182,1.687066969,0.836548898,0.014243358,0.014243358
15.548084974,1787875536.006773710,1.698681588,0.843418421,0.016173192,0.016173192
15.599686146,1787875536.058374882,1.709741744,0.850733453,0.018726090,0.018726090
15.649879932,1787875536.108568668,1.718953988,0.857369814,0.021355027,0.021355027
15.697956562,1787875536.156645298,1.725896232,0.862463725,0.023421997,0.023421997
15.751204491,1787875536.209893227,1.734258077,0.868596340,0.025908921,0.025908921
15.801573992,1787875536.260262728,1.741098558,0.873452930,0.027795191,0.027795191
15.848600626,1787875536.307289362,1.748528935,0.878560526,0.029688959,0.029688959
15.899058342,1787875536.357747078,1.757430723,0.884522853,0.031812838,0.031812838
15.948351860,1787875536.407040596,1.762668810,0.887839176,0.032884969,0.032884969
15.997925758,1787875536.456614494,1.771419890,0.893050261,0.034371573,0.034371573
16.050438404,1787875536.509127140,1.780858198,0.898325473,0.035655812,0.035655812
16.098695755,1787875536.557384491,1.788282437,0.902205304,0.036416630,0.036416630
16.149506807,1787875536.608195543,1.798386744,0.906935980,0.036943769,0.036943769
16.199480057,1787875536.658168793,1.806796841,0.910576308,0.037107758,0.037107758
16.250219107,1787875536.708907843,1.815919403,0.905706104,0.029130973,0.029130973
16.298922300,1787875536.757611036,1.821612180,0.907866523,0.028961141,0.028961141
16.349508524,1787875536.808197260,1.829984249,0.910601345,0.028302308,0.028302308
16.398605347,1787875536.857294083,1.838457069,0.912960494,0.027257736,0.027257736
16.449579477,1787875536.908268213,1.846617168,0.915109775,0.026138174,0.026138174
16.498161316,1787875536.956850052,1.848837218,0.915663084,0.025804523,0.025804523
16.549484491,1787875537.008173227,1.852439914,0.916462224,0.025171744,0.025171744
16.600372553,1787875537.059061289,1.854251171,0.916814160,0.024807536,0.024807536
16.649588823,1787875537.108277559,1.854493309,0.916857681,0.024755585,0.024755585
16.699659348,1787875537.158348083,1.852895088,0.916571074,0.025099088,0.025099088
16.748657227,1787875537.207345963,1.851661306,0.916342981,0.025357938,0.025357938
16.798723459,1787875537.257412195,1.887822658,0.905613931,0.001668592,0.001668592
16.849044561,1787875537.307733297,1.887675284,0.905605583,0.001716986,0.001716986
16.899502993,1787875537.358191729,1.885405553,0.905441387,0.002429357,0.002429357
16.955875635,1787875537.414564371,1.883028309,0.905232876,0.003141687,0.003141687
16.998036861,1787875537.456725597,1.881558820,0.905093280,0.003572113,0.003572113
17.049912214,1787875537.508600950,1.880714232,0.905009221,0.003815962,0.003815962
17.098620653,1787875537.557309389,1.880640806,0.905001755,0.003837015,0.003837015
17.149286270,1787875537.607975006,1.880726465,0.905010513,0.003812499,0.003812499
17.198714972,1787875537.657403708,1.880726465,0.905010513,0.003812499,0.003812499
17.247970819,1787875537.706659555,1.880726465,0.905010513,0.003812499,0.003812499
17.298454285,1787875537.757143021,1.880726465,0.905010513,0.003812499,0.003812499
17.348180771,1787875537.806869507,1.880726465,0.905010513,0.003812499,0.003812499
17.398122072,1787875537.856810808,1.880726465,0.905010513,0.003812499,0.003812499
17.449346781,1787875537.908035517,1.880726465,0.905010513,0.003812499,0.003812499
17.498091459,1787875537.956780195,1.835029346,0.884452529,0.002202151,0.002202151
17.550751448,1787875538.009440184,1.835029346,0.884452529,0.002202151,0.002202151
17.598017454,1787875538.056706190,1.847603219,0.878736952,-0.007870418,0.007870418
