elapsed_s,stamp_s,status,icp_attempted,icp_accepted,current_point_count,match_count,inlier_ratio,rmse_m,iterations,converged,icp_processing_time_ms,correction_translation_m,correction_rotation_rad,pose_step_translation_m,pose_step_rotation_rad,accepted_pose_jump_translation_m,accepted_pose_jump_rotation_rad
0.0,1788477276.2681615,stationary,False,False,454,,,,,,,,,1.19414166447e-09,0.000545476064133,,
0.6960017681121826,1788477276.9641633,stationary,False,False,454,,,,,,,,,5.84693756249e-06,0.000334113904646,,
1.2005257606506348,1788477277.4686873,stationary,False,False,460,,,,,,,,,5.84693782489e-06,5.03235354638e-05,,
1.8946661949157715,1788477278.1628277,stationary,False,False,453,,,,,,,,,1.03397625873e-25,0.000199524737305,,
2.6903226375579834,1788477278.9584842,stationary,False,False,460,,,,,,,,,1.03397678451e-25,0.0,,
3.4972119331359863,1788477279.7653735,stationary,False,False,450,,,,,,,,,1.03397687503e-25,9.96089145131e-05,,
4.2946507930755615,1788477280.5628123,stationary,False,False,466,,,,,,,,,3.56550683164e-09,0.00116486508451,,
4.992696285247803,1788477281.2608578,stationary,False,False,448,,,,,,,,,1.39570516357e-05,0.000194746391602,,
5.591427803039551,1788477281.8595893,icp_accepted,True,True,471,434,0.92144373673,0.0495561339663,12,True,55.140339,0.0235980682831,0.0227454669078,0.0436517489402,0.0738323858287,0.0235980682831,0.0227454669078
6.193032741546631,1788477282.4611943,icp_accepted,True,True,469,413,0.880597014925,0.0612227262667,14,True,90.817227,0.0160154255102,0.0233560703711,0.102755854581,0.26508382004,0.0160154255102,0.0233560703711
6.786463737487793,1788477283.0546253,icp_accepted,True,True,477,446,0.93501048218,0.0621389772353,24,True,85.248574,0.0354105090616,0.113649541241,0.131338411919,0.225159729697,0.0354105090616,0.113649541241
7.393557071685791,1788477283.6617186,icp_accepted,True,True,477,462,0.968553459119,0.0281580411363,8,True,37.921287,0.020728243257,0.0161895564227,0.039155630979,0.020189505076,0.020728243257,0.0161895564227
7.994020938873291,1788477284.2621825,icp_accepted,True,True,478,456,0.953974895397,0.0419834519334,10,True,41.727409,0.0174736635486,0.0128794646632,0.0377355313107,0.0710229534567,0.0174736635486,0.0128794646632
8.490183115005493,1788477284.7583447,stationary,False,False,461,,,,,,,,,0.00251958591689,0.00530639600229,,
9.090454339981079,1788477285.3586159,icp_accepted,True,True,479,461,0.9624217119,0.0561088549329,20,True,107.366794,0.000693655595961,0.0503413496885,0.0658626672931,0.163063354824,0.000693655595961,0.0503413496885
9.779644966125488,1788477286.0478065,icp_accepted,True,True,472,449,0.951271186441,0.0510246512706,24,True,104.183872,0.0592891574985,0.079763702046,0.132882487709,0.100593196292,0.0592891574985,0.079763702046
10.384787559509277,1788477286.652949,icp_accepted,True,True,476,440,0.924369747899,0.0512566988479,23,True,100.849208,0.0482167211078,0.0541829828724,0.164677499973,0.472636093462,0.0482167211078,0.0541829828724
10.98922085762024,1788477287.2573824,icp_accepted,True,True,480,452,0.941666666667,0.0608562391175,29,True,142.974116,0.0456140720127,0.0565730172087,0.132913451448,0.0563814853919,0.0456140720127,0.0565730172087
11.684818267822266,1788477287.9529798,icp_accepted,True,True,462,429,0.928571428571,0.0526101435025,20,True,85.191768,0.0460572204878,0.0347320132973,0.14654180189,0.451632535397,0.0460572204878,0.0347320132973
12.277180671691895,1788477288.5453422,icp_accepted,True,True,485,466,0.960824742268,0.0499777865191,30,True,135.520022,0.0873596932413,0.0568988158183,0.101418490434,0.0855272399295,0.0873596932413,0.0568988158183
12.984485149383545,1788477289.2526467,icp_accepted,True,True,467,452,0.967880085653,0.0372964937767,10,True,51.462261,0.0698132958898,0.00266150927796,0.0820439485132,0.196437953831,0.0698132958898,0.00266150927796
13.589133024215698,1788477289.8572946,icp_accepted,True,True,492,490,0.99593495935,0.0248691102682,19,True,61.106036,0.0782883720609,0.00819478105921,0.00654034034864,0.0349725214795,0.0782883720609,0.00819478105921
14.187353610992432,1788477290.4555151,icp_accepted,True,True,490,488,0.995918367347,0.0361431739803,18,True,117.925217,0.0707401419256,0.0163645100304,0.0839172725506,0.104271432171,0.0707401419256,0.0163645100304
14.883740663528442,1788477291.1519022,icp_accepted,True,True,496,479,0.965725806452,0.0542719902495,26,True,74.60399,0.0700235847156,0.0557060726849,0.210183740234,0.130411940519,0.0700235847156,0.0557060726849
15.483580827713013,1788477291.7517424,icp_accepted,True,True,472,462,0.978813559322,0.0362040496711,15,True,88.483418,0.0937954494233,0.018859934616,0.134107198566,0.427376117237,0.0937954494233,0.018859934616
16.17802667617798,1788477292.4461882,icp_accepted,True,True,485,481,0.99175257732,0.0366722032844,29,True,157.568736,0.135744882888,0.0117400379269,0.0435193132762,0.0733107007688,0.135744882888,0.0117400379269
16.781432390213013,1788477293.049594,not_converged,True,False,483,477,0.987577639752,0.0430560542941,30,False,149.562963,0.130815091157,0.00508536630911,0.0294086858652,0.01547820776,,
16.986008644104004,1788477293.2541702,icp_accepted,True,True,474,465,0.981012658228,0.0408255844928,20,True,102.43035,0.111848842094,0.00295626720193,0.0603338875566,0.0158706501876,0.111848842094,0.00295626720193
17.783066987991333,1788477294.0512285,icp_accepted,True,True,495,476,0.961616161616,0.0436299841383,24,True,96.4957,0.127311153061,0.0257385097617,0.20635095492,0.439906575252,0.127311153061,0.0257385097617
18.58008337020874,1788477294.848245,icp_accepted,True,True,463,438,0.946004319654,0.0567118739328,15,True,85.52794,0.0121013669255,0.0459840702869,0.0524927087684,0.100880321041,0.0121013669255,0.0459840702869
19.185240507125854,1788477295.453402,icp_accepted,True,True,484,412,0.851239669421,0.0721490829399,21,True,78.865371,0.0142599075779,0.057016160055,0.0313816302255,0.284593396753,0.0142599075779,0.057016160055
19.774352073669434,1788477296.0425136,icp_accepted,True,True,487,464,0.952772073922,0.0557299683451,11,True,36.137744,0.00945477578942,0.0184191331193,0.0430526961283,0.172555723217,0.00945477578942,0.0184191331193
20.27620553970337,1788477296.544367,stationary,False,False,478,,,,,,,,,0.0186796327886,0.00808101857274,,
20.885058164596558,1788477297.1532197,icp_accepted,True,True,499,454,0.909819639279,0.0511322354904,16,True,75.830891,0.0214864026297,0.0407819798328,0.136906196929,0.20240368187,0.0214864026297,0.0407819798328
21.573310375213623,1788477297.841472,icp_accepted,True,True,502,482,0.96015936255,0.0404528504416,10,True,52.580256,0.0334998478356,0.00534853262305,0.0495980692223,0.0879513933207,0.0334998478356,0.00534853262305
22.175103664398193,1788477298.4432652,icp_accepted,True,True,486,470,0.9670781893,0.0459321755973,19,True,87.379332,0.0426607802782,0.0138538743727,0.0521030458529,0.0526944419292,0.0426607802782,0.0138538743727
22.873324155807495,1788477299.1414857,icp_accepted,True,True,489,467,0.955010224949,0.0482147167185,13,True,75.336492,0.0405032002268,0.0233167539808,0.060705276041,0.0225919649558,0.0405032002268,0.0233167539808
23.474576234817505,1788477299.7427378,icp_accepted,True,True,478,453,0.94769874477,0.0523993766174,20,True,143.7204,0.0504669061507,0.025232949651,0.138498933798,0.0329752270987,0.0504669061507,0.025232949651
24.1745285987854,1788477300.4426901,icp_accepted,True,True,458,435,0.949781659389,0.0441973350831,14,True,103.04893,0.0506557981348,0.0251957254005,0.187720965887,0.151859269192,0.0506557981348,0.0251957254005
24.77702045440674,1788477301.045182,icp_accepted,True,True,497,481,0.967806841046,0.0506968167459,19,True,77.507748,0.0375940331671,0.0750541039178,0.201398566546,0.332841397244,0.0375940331671,0.0750541039178
25.47395086288452,1788477301.7421124,icp_accepted,True,True,477,470,0.985324947589,0.0474972098465,13,True,39.724205,0.0987084975231,0.00440540106416,0.0650017181041,0.197457234639,0.0987084975231,0.00440540106416
26.06849503517151,1788477302.3366566,icp_accepted,True,True,477,477,1.0,0.0278646625974,18,True,67.200294,0.104875415847,0.00175925643278,0.0175446398441,0.0601306829104,0.104875415847,0.00175925643278
26.670257091522217,1788477302.9384186,icp_accepted,True,True,471,469,0.995753715499,0.0355852305865,19,True,146.827485,0.110150177297,0.0100183235778,0.0240748793049,0.0572972323209,0.110150177297,0.0100183235778
27.47200655937195,1788477303.740168,icp_accepted,True,True,500,496,0.992,0.0375819340731,20,True,93.371992,0.102790065762,0.0173038687903,0.052277809287,0.0817591054983,0.102790065762,0.0173038687903
28.273983240127563,1788477304.5421448,icp_accepted,True,True,497,492,0.989939637827,0.0307688405774,11,True,36.093545,0.0826981559422,0.0258404990283,0.245398216596,0.0324166803772,0.0826981559422,0.0258404990283
28.86786127090454,1788477305.1360228,icp_accepted,True,True,495,459,0.927272727273,0.0544099202001,13,True,68.554949,0.0421840285943,0.0372543750581,0.134351573802,0.108428040106,0.0421840285943,0.0372543750581
29.46438217163086,1788477305.7325437,icp_accepted,True,True,489,443,0.905930470348,0.065335073536,14,True,63.718394,0.0467600669911,0.0486249928418,0.159007504054,0.151596884387,0.0467600669911,0.0486249928418
30.17136025428772,1788477306.4395218,icp_accepted,True,True,492,466,0.947154471545,0.0416961949917,5,True,39.629358,0.0382291855687,0.000224525369123,0.181565597207,0.111470960981,0.0382291855687,0.000224525369123
30.87018060684204,1788477307.1383421,icp_accepted,True,True,467,454,0.972162740899,0.0369871464521,9,True,43.825903,0.0711835659355,0.00413831858076,0.113360783285,0.174142205819,0.0711835659355,0.00413831858076
31.466997861862183,1788477307.7351594,icp_accepted,True,True,472,464,0.983050847458,0.0296505749412,11,True,41.906833,0.0758530646117,0.00960840983085,0.0101364055285,0.0262610250748,0.0758530646117,0.00960840983085
32.16983389854431,1788477308.4379954,icp_accepted,True,True,469,459,0.97867803838,0.0308928381258,16,True,93.876718,0.0764526533188,0.0184099252408,0.0240650343377,0.0377326157592,0.0764526533188,0.0184099252408
32.76558566093445,1788477309.0337472,icp_accepted,True,True,489,480,0.981595092025,0.0387860270818,11,True,47.905154,0.0889974869914,0.0337790580171,0.0110217568388,0.0413508747591,0.0889974869914,0.0337790580171
33.36635208129883,1788477309.6345136,icp_accepted,True,True,506,488,0.96442687747,0.0378986543919,19,True,95.191871,0.080600158972,0.0418750839857,0.0763574767218,0.173533595214,0.080600158972,0.0418750839857
33.963165521621704,1788477310.231327,icp_accepted,True,True,481,480,0.997920997921,0.0299973538504,9,True,58.63631,0.0786081355216,0.00302107870682,0.0261919662853,0.110491271014,0.0786081355216,0.00302107870682
34.565624952316284,1788477310.8337865,stationary,False,False,474,,,,,,,,,0.00248914598472,0.00951798417938,,
