elapsed_s,stamp_s,x_in_path_frame_m,y_in_path_frame_m,signed_cte_m,tracking_error_m
17.349878073,1787875218.312402487,3.117414117,1.092179646,0.063456534,0.063456534
17.400280952,1787875218.362805367,3.130216684,1.092439974,0.064514957,0.064514957
17.450292349,1787875218.412816763,3.139846455,1.092252968,0.064929004,0.064929004
17.501310110,1787875218.463834524,3.150368679,1.091609976,0.064943622,0.064943622
17.549927711,1787875218.512452126,3.165151791,1.090105606,0.064364327,0.064364327
17.599820137,1787875218.562344551,3.174299477,1.088817306,0.063649154,0.063649154
17.651439667,1787875218.613964081,3.186697845,1.086594207,0.062203773,0.062203773
17.700756073,1787875218.663280487,3.196435107,1.084482040,0.060703113,0.060703113
17.752619982,1787875218.715144396,3.238503544,1.053455266,0.032360918,0.032360918
17.799899817,1787875218.762424231,3.249523763,1.048945572,0.028547428,0.028547428
17.850842476,1787875218.813366890,3.259389683,1.044521415,0.024747306,0.024747306
17.900209188,1787875218.862733603,3.267933158,1.040347437,0.021114384,0.021114384
17.949845076,1787875218.912369490,3.277459919,1.035312193,0.016683209,0.016683209
17.999880552,1787875218.962404966,3.286036908,1.030437823,0.012353349,0.012353349
18.050986528,1787875219.013510942,3.294393282,1.025381809,0.007828438,0.007828438
18.100373030,1787875219.062897444,3.303113158,1.019838417,0.002839771,0.002839771
18.151555061,1787875219.114079475,3.308788731,1.016088707,-0.000548603,0.000548603
18.199853420,1787875219.162377834,3.314860349,1.011957816,-0.004292713,0.004292713
18.250086308,1787875219.212610722,3.321671285,1.007230410,-0.008586058,0.008586058
18.299829483,1787875219.262353897,3.319180606,0.999309952,-0.016646456,0.016646456
18.351037264,1787875219.313561678,3.325137961,0.994870267,-0.020705886,0.020705886
18.404425383,1787875219.366949797,3.331622057,0.990108451,-0.025053961,0.025053961
18.449834585,1787875219.412358999,3.337438442,0.985955554,-0.028835955,0.028835955
18.499901056,1787875219.462425470,3.343697465,0.981662853,-0.032729869,0.032729869
18.555319548,1787875219.517843962,3.351343289,0.976678068,-0.037228013,0.037228013
18.600322008,1787875219.562846422,3.357058116,0.973173204,-0.040369571,0.040369571
18.649831533,1787875219.612355947,3.364991758,0.968635724,-0.044403327,0.044403327
18.699828863,1787875219.662353277,3.373800963,0.963980250,-0.048500232,0.048500232
18.750694036,1787875219.713218451,3.380056462,0.960951856,-0.051132521,0.051132521
18.802234650,1787875219.764759064,3.388349501,0.957289443,-0.054270496,0.054270496
18.850221872,1787875219.812746286,3.395515423,0.954404235,-0.056703087,0.056703087
18.900654793,1787875219.863179207,3.378278966,0.951286211,-0.060890220,0.060890220
18.949824333,1787875219.912348747,3.384643860,0.949473933,-0.062301938,0.062301938
19.001549959,1787875219.964074373,3.391346913,0.947782800,-0.063571652,0.063571652
19.050369501,1787875220.012893915,3.398507603,0.946210279,-0.064694439,0.064694439
19.099906445,1787875220.062430859,3.403901259,0.945206903,-0.065359414,0.065359414
19.149813890,1787875220.112338305,3.411869408,0.944013146,-0.066053807,0.066053807
19.199862957,1787875220.162387371,3.418604784,0.943256146,-0.066389191,0.066389191
19.254418612,1787875220.216943026,3.430000791,0.942408132,-0.066524691,0.066524691
19.300481081,1787875220.263005495,3.437942379,0.942132576,-0.066304328,0.066304328
19.349862576,1787875220.312386990,3.447315527,0.942180037,-0.065672278,0.065672278
19.399821997,1787875220.362346411,3.458658227,0.942679907,-0.064465843,0.064465843
19.450105429,1787875220.412629843,3.451619898,0.968169895,-0.039464534,0.039464534
19.503350019,1787875220.465874434,3.466861240,0.971366305,-0.035323620,0.035323620
19.550821066,1787875220.513345480,3.479607550,0.974496506,-0.031404421,0.031404421
19.600678682,1787875220.563203096,3.491602084,0.977918365,-0.027241028,0.027241028
19.649850368,1787875220.612374783,3.504251236,0.982058780,-0.022319643,0.022319643
19.699932814,1787875220.662457228,3.517139420,0.986821606,-0.016762150,0.016762150
19.749862909,1787875220.712387323,3.530097941,0.992116121,-0.010669616,0.010669616
19.799821615,1787875220.762346029,3.541199867,0.997030416,-0.005072372,0.005072372
19.850406170,1787875220.812930584,3.552932114,1.002577301,0.001195549,0.001195549
19.900436640,1787875220.862961054,3.563464013,1.007808764,0.007073786,0.007073786
19.949838400,1787875220.912362814,3.574615420,1.013532588,0.013482069,0.013482069
19.999806166,1787875220.962330580,3.583956084,1.022826542,0.023340578,0.023340578
20.050087929,1787875221.012612343,3.593556150,1.027959743,0.029062618,0.029062618
20.100299120,1787875221.062823534,3.600583183,1.031616950,0.033151038,0.033151038
20.150791883,1787875221.113316298,3.612245240,1.037421213,0.039671456,0.039671456
20.201321840,1787875221.163846254,3.621445196,1.041733645,0.044549368,0.044549368
20.251821756,1787875221.214346170,3.629842777,1.045371920,0.048704384,0.048704384
20.299908876,1787875221.262433290,3.638821717,1.049088395,0.052973713,0.052973713
20.351619482,1787875221.314143896,3.647628812,1.052367882,0.056796185,0.056796185
20.400519609,1787875221.363044024,3.654615897,1.054547040,0.059406941,0.059406941
20.449956179,1787875221.412480593,3.662521997,1.056693840,0.062042729,0.062042729
20.500402451,1787875221.462926865,3.681794442,1.056110220,0.062662428,0.062662428
20.551427364,1787875221.513951778,3.689319533,1.057271982,0.064291330,0.064291330
20.599900007,1787875221.562424421,3.694165580,1.057875222,0.065195683,0.065195683
20.649951458,1787875221.612475872,3.700702988,1.058515297,0.066242304,0.066242304
20.702038288,1787875221.664562702,3.709095059,1.059119599,0.067368912,0.067368912
20.750264645,1787875221.712789059,3.716295807,1.059449779,0.068147619,0.068147619
20.800412893,1787875221.762937307,3.722383238,1.059585051,0.068662351,0.068662351
20.850341797,1787875221.812866211,3.731055357,1.059585469,0.069203721,0.069203721
20.899887800,1787875221.862412214,3.738655338,1.059412808,0.069505470,0.069505470
20.951376915,1787875221.913901329,3.744676208,1.059131684,0.069600465,0.069600465
20.999827385,1787875221.962351799,3.754319199,1.058429969,0.069501629,0.069501629
21.049825907,1787875222.012350321,3.772950390,1.027136531,0.039431314,0.039431314
21.102029085,1787875222.064553499,3.782226101,1.024831670,0.037709545,0.037709545
21.149827242,1787875222.112351656,3.794068543,1.021459592,0.035082745,0.035082745
21.199947357,1787875222.162471771,3.801635975,1.019034987,0.033134905,0.033134905
21.249843597,1787875222.212368011,3.812564175,1.015332954,0.030121765,0.030121765
21.301883459,1787875222.264407873,3.823830250,1.011148838,0.026648555,0.026648555
21.350785494,1787875222.313309908,3.830212376,1.008460056,0.024363115,0.024363115
21.400124550,1787875222.362648964,3.837617970,1.005103215,0.021474759,0.021474759
21.450419664,1787875222.412944078,3.843857975,1.002099314,0.018865949,0.018865949
21.501372814,1787875222.463897228,3.850583576,0.998717135,0.015909888,0.015909888
21.552340984,1787875222.514865398,3.841155043,1.003435729,0.020031157,0.020031157
21.602303267,1787875222.564827681,3.846369597,1.000967719,0.017893228,0.017893228
21.651255369,1787875222.613779783,3.850960963,0.998822121,0.016038210,0.016038210
21.702467442,1787875222.664991856,3.857813555,0.995705260,0.013354872,0.013354872
21.749898434,1787875222.712422848,3.862332015,0.993726733,0.011662052,0.011662052
21.802328110,1787875222.764852524,3.868669321,0.991090156,0.009425920,0.009425920
21.852313042,1787875222.814837456,3.874512027,0.988805659,0.007510330,0.007510330
21.899816751,1787875222.862341166,3.881019571,0.986436492,0.005551706,0.005551706
21.952550173,1787875222.915074587,3.883933591,0.985416068,0.004715041,0.004715041
22.000675678,1787875222.963200092,3.888149518,0.984061100,0.003625694,0.003625694
22.050719738,1787875223.013244152,3.893150604,0.982669945,0.002549207,0.002549207
22.099850416,1787875223.062374830,3.896743441,0.981775237,0.001880357,0.001880357
22.151590347,1787875223.114114761,3.898665547,0.981352054,0.001577895,0.001577895
22.199847460,1787875223.162371874,3.899293839,0.981232070,0.001497337,0.001497337
22.249843359,1787875223.212367773,3.901127388,0.980935165,0.001315383,0.001315383
22.303509474,1787875223.266033888,3.901834561,0.980840726,0.001265240,0.001265240
22.349826097,1787875223.312350512,3.902115963,0.980811458,0.001253583,0.001253583
22.401633024,1787875223.364157438,3.901098023,0.980890085,0.001268560,0.001268560
22.449902058,1787875223.412426472,3.899280295,0.980991053,0.001255945,0.001255945
22.499862194,1787875223.462386608,3.898026394,0.981035527,0.001222115,0.001222115
22.551216602,1787875223.513741016,3.863105485,0.986097669,0.004096092,0.004096092
22.601230860,1787875223.563755274,3.861424424,0.985979338,0.003873131,0.003873131
22.651351213,1787875223.613875628,3.860970824,0.985942024,0.003807595,0.003807595
22.702704668,1787875223.665229082,3.860272187,0.985882709,0.003704815,0.003704815
22.751047134,1787875223.713571548,3.860541882,0.985905061,0.003743946,0.003743946
22.802669764,1787875223.765194178,3.860578671,0.985907956,0.003749131,0.003749131
22.849957943,1787875223.812482357,3.861118452,0.985947657,0.003822425,0.003822425
22.899908066,1787875223.862432480,3.860750312,0.985922091,0.003773946,0.003773946
22.950420380,1787875223.912944794,3.860210261,0.985886248,0.003704484,0.003704484
22.999817371,1787875223.962341785,3.860185708,0.985884700,0.003701408,0.003701408
23.050750732,1787875224.013275146,3.860197987,0.985885437,0.003702909,0.003702909
23.100153923,1787875224.062678337,3.862093585,1.002048483,0.019952723,0.019952723
23.150652885,1787875224.113177299,3.870966503,1.007742987,0.026189615,0.026189615
23.202070713,1787875224.164595127,3.870966503,1.007742987,0.026189615,0.026189615
23.250563860,1787875224.213088274,3.870966503,1.007742987,0.026189615,0.026189615
23.299909353,1787875224.262433767,3.870966503,1.007742987,0.026189615,0.026189615
23.351015568,1787875224.313539982,3.870966503,1.007742987,0.026189615,0.026189615
23.401596785,1787875224.364121199,3.870966503,1.007742987,0.026189615,0.026189615
23.449899673,1787875224.412424088,3.870966503,1.007742987,0.026189615,0.026189615
23.500191927,1787875224.462716341,3.870966503,1.007742987,0.026189615,0.026189615
23.552130461,1787875224.514654875,3.870966503,1.007742987,0.026189615,0.026189615
23.601179600,1787875224.563704014,3.870966503,1.007742987,0.026189615,0.026189615
23.649845123,1787875224.612369537,3.870966503,1.007742987,0.026189615,0.026189615
23.700542450,1787875224.663066864,3.870966503,1.007742987,0.026189615,0.026189615
23.749911308,1787875224.712435722,3.870966503,1.007742987,0.026189615,0.026189615
23.802607298,1787875224.765131712,3.870966503,1.007742987,0.026189615,0.026189615
23.849832773,1787875224.812357187,3.870966503,1.007742987,0.026189615,0.026189615
23.901195288,1787875224.863719702,3.870966503,1.007742987,0.026189615,0.026189615
23.949912786,1787875224.912437201,3.870966503,1.007742987,0.026189615,0.026189615
24.000026941,1787875224.962551355,3.870966503,1.007742987,0.026189615,0.026189615
24.050394058,1787875225.012918472,3.870966503,1.007742987,0.026189615,0.026189615
24.100481749,1787875225.063006163,3.870966503,1.007742987,0.026189615,0.026189615
24.150186062,1787875225.112710476,3.870966503,1.007742987,0.026189615,0.026189615
24.200643063,1787875225.163167477,3.870966503,1.007742987,0.026189615,0.026189615
24.249876738,1787875225.212401152,3.870966503,1.007742987,0.026189615,0.026189615
24.300347567,1787875225.262871981,3.870966503,1.007742987,0.026189615,0.026189615
24.351580381,1787875225.314104795,3.870966503,1.007742987,0.026189615,0.026189615
24.400375605,1787875225.362900019,3.870966503,1.007742987,0.026189615,0.026189615
24.449889421,1787875225.412413836,3.870966503,1.007742987,0.026189615,0.026189615
24.501819611,1787875225.464344025,3.870966503,1.007742987,0.026189615,0.026189615
24.550982237,1787875225.513506651,3.870966503,1.007742987,0.026189615,0.026189615
24.600419283,1787875225.562943697,3.870966503,1.007742987,0.026189615,0.026189615
24.649844408,1787875225.612368822,3.870966503,1.007742987,0.026189615,0.026189615
24.700344801,1787875225.662869215,3.870966503,1.007742987,0.026189615,0.026189615
24.749858141,1787875225.712382555,3.870966503,1.007742987,0.026189615,0.026189615
24.802094936,1787875225.764619350,3.870966503,1.007742987,0.026189615,0.026189615
24.849952698,1787875225.812477112,3.870966503,1.007742987,0.026189615,0.026189615
24.900585175,1787875225.863109589,3.870966503,1.007742987,0.026189615,0.026189615
24.950239420,1787875225.912763834,3.870966503,1.007742987,0.026189615,0.026189615
25.000091314,1787875225.962615728,3.870966503,1.007742987,0.026189615,0.026189615
25.051960945,1787875226.014485359,3.870966503,1.007742987,0.026189615,0.026189615
25.100020647,1787875226.062545061,3.870966503,1.007742987,0.026189615,0.026189615
25.153376818,1787875226.115901232,3.870966503,1.007742987,0.026189615,0.026189615
25.199933290,1787875226.162457705,3.870966503,1.007742987,0.026189615,0.026189615
25.250170946,1787875226.212695360,3.870966503,1.007742987,0.026189615,0.026189615
25.299880266,1787875226.262404680,3.870966503,1.007742987,0.026189615,0.026189615
25.351461649,1787875226.313986063,3.870966503,1.007742987,0.026189615,0.026189615
25.400297880,1787875226.362822294,3.870966503,1.007742987,0.026189615,0.026189615
25.449902534,1787875226.412426949,3.870966503,1.007742987,0.026189615,0.026189615
25.500540733,1787875226.463065147,3.870966503,1.007742987,0.026189615,0.026189615
25.552466154,1787875226.514990568,3.870966503,1.007742987,0.026189615,0.026189615
25.600443602,1787875226.562968016,3.870966503,1.007742987,0.026189615,0.026189615
25.651323795,1787875226.613848209,3.870966503,1.007742987,0.026189615,0.026189615
25.700485706,1787875226.663010120,3.870966503,1.007742987,0.026189615,0.026189615
25.749901056,1787875226.712425470,3.870966503,1.007742987,0.026189615,0.026189615
25.799850941,1787875226.762375355,3.870966503,1.007742987,0.026189615,0.026189615
25.850146055,1787875226.812670469,3.870966503,1.007742987,0.026189615,0.026189615
25.899843693,1787875226.862368107,3.870966503,1.007742987,0.026189615,0.026189615
25.950101852,1787875226.912626266,3.870966503,1.007742987,0.026189615,0.026189615
25.999869585,1787875226.962393999,3.870966503,1.007742987,0.026189615,0.026189615
26.049854994,1787875227.012379408,3.870966503,1.007742987,0.026189615,0.026189615
26.100799561,1787875227.063323975,3.870966503,1.007742987,0.026189615,0.026189615
26.152401447,1787875227.114925861,3.870966503,1.007742987,0.026189615,0.026189615
26.201559305,1787875227.164083719,3.870966503,1.007742987,0.026189615,0.026189615
26.250450611,1787875227.212975025,3.870966503,1.007742987,0.026189615,0.026189615
26.299938679,1787875227.262463093,3.870966503,1.007742987,0.026189615,0.026189615
26.349834204,1787875227.312358618,3.870966503,1.007742987,0.026189615,0.026189615
26.400776386,1787875227.363300800,3.870966503,1.007742987,0.026189615,0.026189615
26.451483965,1787875227.414008379,3.870966503,1.007742987,0.026189615,0.026189615
26.499918699,1787875227.462443113,3.870966503,1.007742987,0.026189615,0.026189615
26.551186085,1787875227.513710499,3.870966503,1.007742987,0.026189615,0.026189615
26.600595236,1787875227.563119650,3.870966503,1.007742987,0.026189615,0.026189615
