elapsed_s,stamp_s,status,icp_attempted,icp_accepted,current_point_count,match_count,inlier_ratio,rmse_m,iterations,converged,icp_processing_time_ms,correction_translation_m,correction_rotation_rad,pose_step_translation_m,pose_step_rotation_rad,accepted_pose_jump_translation_m,accepted_pose_jump_rotation_rad
0.0,1788476098.4385788,stationary,False,False,471,,,,,,,,,1.23008771466e-05,1.13298554691e-05,,
0.7982404232025146,1788476099.2368193,stationary,False,False,470,,,,,,,,,1.17317606897e-06,0.000431223195852,,
1.4990382194519043,1788476099.937617,stationary,False,False,476,,,,,,,,,1.17317189105e-06,0.000262902715282,,
2.101799249649048,1788476100.540378,stationary,False,False,477,,,,,,,,,6.98183113582e-07,0.000150813226563,,
2.702836275100708,1788476101.141415,stationary,False,False,475,,,,,,,,,5.86213612289e-07,5.19515888672e-05,,
3.299274206161499,1788476101.737853,stationary,False,False,477,,,,,,,,,1.11986684763e-07,0.000387881282227,,
3.9035089015960693,1788476102.3420877,stationary,False,False,480,,,,,,,,,4.19487351802e-09,0.00058554287207,,
4.402840614318848,1788476102.8414195,stationary,False,False,464,,,,,,,,,1.81110987828e-09,0.00028417080405,,
4.898532867431641,1788476103.3371117,stationary,False,False,483,,,,,,,,,1.20865775654e-09,0.000640931485012,,
5.393774747848511,1788476103.8323536,stationary,False,False,477,,,,,,,,,2.25588690057e-06,5.58650017374e-05,,
5.897737264633179,1788476104.336316,stationary,False,False,474,,,,,,,,,9.67927723627e-07,0.000258488952594,,
6.299267053604126,1788476104.737846,stationary,False,False,479,,,,,,,,,1.02218782552e-05,0.000102745749169,,
6.798707008361816,1788476105.2372859,stationary,False,False,457,,,,,,,,,6.03061461652e-08,0.000336287751063,,
7.2975873947143555,1788476105.7361662,stationary,False,False,469,,,,,,,,,1.14496630475e-05,0.000590667086311,,
7.800018310546875,1788476106.2385972,stationary,False,False,475,,,,,,,,,1.15107577476e-05,0.000680430779339,,
8.499281406402588,1788476106.9378603,stationary,False,False,473,,,,,,,,,1.15107577588e-05,0.000589754160114,,
8.896953344345093,1788476107.3355322,stationary,False,False,461,,,,,,,,,0.00275002247154,0.000144804746752,,
9.295379638671875,1788476107.7339585,stationary,False,False,468,,,,,,,,,0.00680773723885,0.00094055186015,,
9.893579006195068,1788476108.3321579,icp_accepted,True,True,479,418,0.872651356994,0.0599411928899,19,True,72.671252,0.0161537588128,0.0441384383508,0.117057493089,0.299371711317,0.0161537588128,0.0441384383508
10.393452644348145,1788476108.8320315,icp_accepted,True,True,459,447,0.97385620915,0.0274728916298,7,True,26.391214,0.00859671452749,0.00456905278337,0.00613222881318,0.00932959443116,0.00859671452749,0.00456905278337
